simulated_rates	estimated_rates_mean	estimated_rates_lower	estimated_rates_upper
0.0015639683237213865	0.000895253167049051	1.3362336374425484e-06	0.0026515094512295223
0.000527642902122871	0.001642176405259669	0.00017343617308400135	0.004059857717479646
0.004092931780672022	0.0036705197991417173	0.0004644358191855113	0.007207806802134021
0.003965138169362342	0.004440122550682325	0.0008724116924294069	0.008028293986277043
0.00019939232145894362	0.0008008584385101103	2.8604017944176746e-06	0.0024747461109571474
0.00020399389683881027	0.004601417158600557	4.138328195581411e-05	0.013741055398393423
0.011330099264093162	0.015283580714282506	0.0004762960322000669	0.033313305189096455
0.006979774638466687	0.010365746607503265	0.0005369504773027657	0.024026733548307068
0.0003294766160033937	0.005484280618320753	3.5342927147170924e-06	0.01627422010927602
0.0007660565486556544	0.005317851518548205	7.809453807104767e-05	0.01555213664868924
0.002245185126247239	0.0054870510736282985	4.825854211494865e-06	0.019224366690471034
0.0026673745206243185	0.013958408443261449	0.0015919212269314025	0.03365875689027067
0.0010922797594644096	0.006310434195831047	1.250074145308072e-05	0.02124049886782961
0.0007755410074007938	0.015359267315286144	0.0007654814553672848	0.03602115080379868
4.3380813778527096e-05	0.008175198214513228	8.957751155916786e-05	0.02310411230098632
0.0038015556733511304	0.004984687104693844	1.9871362614859712e-05	0.014609963887444151
0.00726123782468363	0.005382483898268255	0.00010168835104661446	0.016341015377384686
0.00034349119823765884	0.005728163974713249	0.00010702599272887835	0.015890499764219405
6.237115793977948e-05	0.005376613678378171	7.773622425504039e-05	0.01614794157435116
0.0003515557653076099	0.005314403908228265	1.0165298992589691e-05	0.016075789533592306
0.009778065218541009	0.010513306077846419	1.6677194630099722e-05	0.03187958989920634
0.0018583918466830091	0.01031207800327506	2.364586640184819e-05	0.03041402643798307
0.0004155504246541204	0.00969763920869589	1.293563826523492e-05	0.031405549675654836
0.004175066185934445	0.02145181922851656	0.0008572562456813801	0.04966614679654707
0.0011376257769477461	0.00925202295498228	1.9223735235624606e-05	0.027271103559690604
0.006705399873732946	0.017189888275089847	0.004256437428564194	0.03253115584282521
0.0005228319620507307	0.003355931317599661	4.199742204324147e-05	0.009168273924896553
0.004518589383809216	0.004290061421911613	0.00014422370944235303	0.011177152232414675
9.332619874578931e-05	0.003046492809299709	2.0248983258165623e-05	0.009441187700235814
0.002537936411030294	0.0035615448841038334	1.401265140790209e-05	0.010278502520295642
