simulated_rates	estimated_rates_mean	estimated_rates_lower	estimated_rates_upper
1.8676281769306517e-06	0.00011270016847269547	6.534883580214601e-06	0.0002594975896490623
0.0004977518179235244	0.0006292939026815547	0.00021258093558859266	0.0010691946026912698
4.5530600861740625e-05	0.00016137894919434416	2.9174793118468794e-05	0.0004379067869265386
0.00413694480422005	0.004471584019894691	0.002968915390671335	0.005801601500705849
0.0038579437521817366	0.0036378491409201665	0.002425731467286335	0.004798408084835607
5.345835181923588e-06	0.0001076247483145826	7.527859897244155e-06	0.0002764146794305241
5.621166920397564e-06	5.777266615871753e-05	5.682535571726496e-07	0.0001753455640718697
0.0051251780961118695	0.006389956403106398	0.004779832560975915	0.008291770443267298
0.03890802540084772	0.03676086195702114	0.028972909776215344	0.043696481921555994
0.01339454966810538	0.012956524554968164	0.010030170969226484	0.015985394397768794
1.6148352402080148e-05	0.0001142495560166605	1.0947822738888425e-05	0.0002921697490557887
0.00010344746107846119	0.00021054045064696297	2.779887584243119e-05	0.00047692973384075223
0.0011031921991061357	0.0014879481532741538	0.0007261546155791456	0.0023421985279655512
0.0016120163268080502	0.0014068293028691656	0.000685652837638457	0.0021049375541868317
1.8974580495345872e-05	2.6459187382096742e-05	7.163245016154149e-07	0.0001172242984209511
0.00022587187714634763	0.0002948521410787875	5.483343272575043e-05	0.0005896308829336005
0.00010628764784843016	0.00033992879273382967	5.178675135933074e-05	0.0006884138482805601
1.86179211577008e-07	9.17431529204446e-05	4.320023563856009e-06	0.0002545329340453236
0.0035162600850847645	0.0031847761077560943	0.002219550670837665	0.004459905756982989
0.01461237226078066	0.014996947005676699	0.01176536491998914	0.018260352775093674
1.769904271175443e-05	0.00010384906399408426	1.0116965674164215e-05	0.0002556186917836162
0.0004562443542847707	0.0007139116518923198	0.00023127018812066848	0.0012467444905369315
4.140249306151508e-07	0.00013977971245750912	1.1924530041306173e-05	0.00035559143996373893
1.8626643472907727e-05	0.0001477740013148781	1.1256262434376436e-05	0.00039234832956048046
0.028132352560953058	0.0328626077772047	0.02636853533757812	0.03875795727947345
0.0007276150829394992	0.000690051855724427	0.00027650669320297894	0.0012241665134114662
2.6915665411123356e-05	0.00011677746265379781	2.525184419728308e-06	0.00029634577563540166
0.004321886783007107	0.004434030675971552	0.0030734984469300473	0.005993396024328709
9.48988960352726e-06	9.00855963757519e-05	8.708736678206984e-06	0.00023048599511744128
0.0002470285598184575	0.00024146834233688893	1.5343850526426774e-06	0.0005921501414178215
0.012262832826606668	0.009064930332878446	0.006876875853021154	0.01128946524840498
4.4621807315998387e-05	0.00010707999186727738	1.1643469893375598e-05	0.0003565330867528689
0.0051435242214018465	0.00385750972224735	0.0025533436803049157	0.0051230414488176316
1.0052550813017705e-06	8.243237545179604e-05	1.2731653093099622e-06	0.000236892350601769
0.0014448301540245679	0.0009480294118920238	0.00033732638932273273	0.0015470137443408943
0.0014508463248342333	0.0024094139546833194	0.0014219758400930915	0.0034171973180596848
2.660300908346186e-06	0.0001719536462358886	3.4462850017223603e-05	0.0004105762615502891
0.025269876578963384	0.03051831651457244	0.02433751532760591	0.03653119118413768
4.8212992019108574e-05	0.0003026035769274104	6.687827876775116e-05	0.0006638929820802327
0.020653462961687744	0.01878603307649036	0.014792635245546977	0.02238451233120892
3.382997019985055e-07	6.685516125165448e-05	1.2642205433897063e-06	0.00021619777169412844
1.7003836582412738e-06	0.00014158381897832987	1.0291444739867113e-05	0.0003165787459515034
2.878341995402336e-07	2.783115626071419e-05	2.795425406874556e-07	0.00010846434031526018
0.0009869714326004293	0.0007031758037042969	0.000284388218511988	0.001187658829382174
0.00034848328386111557	0.00043374728478141525	3.142352832929562e-05	0.0009000822907339905
0.00015731365161224793	0.00032585793782609064	7.737335780598972e-05	0.0006223348093202262
2.731697225891898e-07	6.592832989361782e-05	3.7583103675801855e-06	0.00019613966274753978
0.00022656702502089259	0.0002542461112039336	3.6088526562783655e-05	0.0005289118908633015
1.1208615720183765e-05	0.00019843561410120495	9.005958166258891e-06	0.00044883937442731037
0.00010612737918245996	9.27837905839726e-05	2.5599561031473907e-06	0.0002566484886403164
6.648485015551176e-07	0.00011830661562211477	6.801732711189259e-06	0.0002646100295166931
0.0004101936413269483	0.0006440455945915038	0.00024682999598402464	0.001044306594959412
0.00024022188250161526	0.00026606576860895833	5.206820648643543e-05	0.0005200946168342114
1.7000903802645562e-07	4.5086518879545025e-05	4.0081976969313925e-06	0.00015002004821813064
0.0004685122890176456	0.0006493378348223988	0.00016170612303519888	0.0011707545687424758
0.02141932052073559	0.020993429864886063	0.016635911089799116	0.025232213277179748
0.004423640430808011	0.0044485808822190085	0.003094262677022743	0.005919533452493837
0.06042990122946637	0.05575193430908733	0.04533620979504273	0.06512584530612982
0.039243782945263594	0.042872814705654225	0.03463768751081433	0.05115793172333545
0.004507046750865783	0.00427085103627394	0.0029333924348116857	0.005685451588623754
6.299793772079753e-06	7.057911743839092e-05	3.011526440408409e-06	0.00026994995875918615
0.0005162158513813884	0.0006384398627004317	0.00029716059193799464	0.0011106605525420868
7.686087556914936e-05	0.00025554035400574774	2.865674103330107e-05	0.0005211664312541752
1.9710683694149123e-06	0.00013807686030457527	1.3523570788108926e-05	0.000338820435594706
2.2189619327590643e-05	0.00015859592247022492	1.45623773057935e-05	0.0004342547323475465
3.13230323083137e-07	0.00012104906088194799	3.380000448420446e-06	0.0003596229026002166
5.4541288178928825e-05	0.00031454641538450047	7.438633945581556e-05	0.0006597003678313002
0.05302549293870272	0.05720168789906555	0.04695902075040897	0.06962975576682842
7.773152523490829e-07	0.00011545915410232748	7.820274012187634e-06	0.0003846182103317344
7.326529476202723e-07	8.062851350755743e-05	9.5577753726392e-07	0.0002248537539045314
0.0022533676435825514	0.002441853363865445	0.0014432884073272178	0.003535499673466045
0.000316911730164904	0.00025575464460072123	4.132504166702554e-05	0.0005708161534588112
7.06815149182074e-05	0.00029633019751620747	2.729394680770371e-05	0.0006753938881871429
6.249784010065906e-07	8.254917028989691e-05	4.978599646752849e-06	0.0002491073370758363
3.045567037350932e-06	0.00014165764931422004	2.017428348512069e-05	0.0003613353081427425
0.018294283491419545	0.020970816188328408	0.016745854491522064	0.02522860079473269
3.468529088303416e-05	0.00013831676354385838	3.870724984238545e-06	0.0003858485729231392
0.00016258629518576157	0.00028573086735069175	4.341754242128383e-05	0.000612223992220746
1.6878830353214297e-07	5.862471308097043e-05	3.637752565398313e-06	0.00020904041328556603
7.691835886806305e-06	9.172393353426277e-05	4.305103801706637e-06	0.0003132342744170167
4.504036012222629e-05	0.00021743086115217917	1.3836506208460082e-05	0.00047575133067168844
0.00043742593219877506	0.0006064116322864589	0.00017012974788483724	0.0010947751440197413
0.023175559700885487	0.01930081590429362	0.015686762901364153	0.02380913162167384
0.0005217357574729261	0.0005385667782750129	0.00018903020345210501	0.0010700109889214924
0.001477746328220132	0.0012651459148619725	0.0006482749522396246	0.002017332795911565
1.0875621257638282e-06	0.00012784606822250583	3.658595795149537e-06	0.00036974705331723027
0.0024849095704163942	0.0011722047743668073	0.0005819944514511284	0.0018217322353040394
0.007478935226967716	0.009268520689134235	0.006804336848432987	0.011425347782390937
0.0005787048806798221	0.0006299867986535933	0.00019876713613533616	0.001101805321627837
4.587571815366047e-05	0.00021680738930806	4.714477557904187e-05	0.000452247862249905
1.1268978391245025e-06	6.0353506758262574e-05	4.455484076862947e-06	0.00018618614645369024
0.00024802700699202556	0.0003242520441058597	4.997583240924319e-05	0.0006785203589012182
0.0001472702778562953	0.00023117375498719658	1.5568628359073433e-05	0.000594623982827126
0.03566441636363696	0.04092375940969581	0.03377043920416254	0.04890956166421363
7.915299429765813e-05	0.00012887006828954492	3.82895557546665e-06	0.00034047437793072204
0.00010556819298755744	6.925237570915173e-05	3.7538950773788516e-06	0.00022508403304566117
0.00016476573044077082	0.00023678905496578136	2.031325829910675e-05	0.0005671290212238296
0.006417070245912939	0.006948512090842369	0.005154714276967623	0.009003760444506476
3.2668359151162295e-07	0.00011064833997455651	1.816274731344125e-05	0.00030608544509237354
0.0009194967701371844	0.00074560153510011	0.0003248291270049649	0.0012725884817730315
0.0032652299928616667	0.004014504255427574	0.002770701233136073	0.005407958793796731
0.0015189045582726351	0.0015130400123537341	0.0008446384495790692	0.002325856742766084
0.004803008528933018	0.0042193176222204525	0.0027246300579006496	0.005576894693321837
0.0002160275269083497	8.371039784293139e-05	7.713045468406594e-06	0.00021654066038235813
0.04299334146566434	0.04990084565854532	0.040450452518874365	0.060364218283555045
1.0504472464469888e-06	4.4587468469350455e-05	6.989788719611545e-08	0.00021169165654752874
2.2876148725425357e-07	6.0843568549239054e-05	2.3497253073577225e-06	0.00020709232607821714
0.0003451932126037361	0.0005783700077153977	0.00017026306263690863	0.0011694280050055115
6.838410344992105e-07	0.00013670693619554538	8.172782653796022e-06	0.00042495083721457344
0.035379237996016756	0.03976801911400239	0.03256021279002709	0.047295374029110764
1.0647252014343479e-05	7.437389021560436e-05	6.5502124375838205e-06	0.0002143776589121406
1.919183373727599e-06	0.0001926710621414833	3.770610061458086e-05	0.00045860353822473895
5.908074613475861e-05	0.00011894078728907058	1.0206830410243681e-05	0.0002640167432095881
0.02384785075681022	0.023096007813250278	0.018752213867960502	0.0281802641581024
0.013950755338439983	0.016053249814005813	0.012720305729624685	0.019064269583010735
4.1254952845357475e-06	0.00016785414568101038	2.3498626794011463e-05	0.0004339729325637134
1.4219103637830326e-05	0.00010883024941522216	7.814792034617491e-06	0.0003623851764178508
1.6633332342261661e-06	0.00010220488848121518	5.790894465159346e-06	0.00033454157392433833
0.018733957228529923	0.01611934704753196	0.012852727144557435	0.019419048241335436
0.0014879523038918894	0.0011913438752646415	0.0005830162863581373	0.001932279694808299
0.0019319368629359015	0.0017317772931192603	0.0009372175150461368	0.0025158801470108816
0.018323410344843367	0.01940493255738187	0.014910191710886886	0.0231246402329183
0.003817521158200366	0.004482487690650096	0.003276155462260952	0.0059535975186905685
0.0003695742319690649	0.0009187687082536964	0.00032554304271578856	0.001573191172046141
6.798593621760251e-06	0.00011075996713107848	9.047268417920325e-06	0.0003280659337912711
1.1098161717235352e-06	0.0001260018164373319	1.3892228502191944e-05	0.0003385778311688355
1.2038467422987725e-05	0.0001475083512010023	9.851755878365389e-06	0.0003433061824075298
0.0007882805737147578	0.0008531107412718328	0.0003145984261966301	0.001472736995137533
4.0321947484160636e-07	3.8780754881065024e-05	4.084071990639787e-06	9.793949718351731e-05
3.178666135536192e-07	0.0001229166002165657	1.191013026996352e-05	0.0003475844513900274
1.030582618111197e-05	9.8038519239258e-05	4.422654881063633e-06	0.00025836972753803366
0.0003302497688564944	0.00030756732425075707	8.473073254411384e-05	0.0005733797421411951
0.010064665021897517	0.009639637399137209	0.007409767139316435	0.012075735620570637
6.449576675145346e-06	0.00020827967972619923	1.0813678857955296e-05	0.000542734471069634
1.4700764594680754e-06	5.965786579790978e-05	1.1947050712382736e-06	0.00016615552792314451
8.858789693509464e-07	0.0001377695743949446	7.405405422896948e-06	0.00035267567478053163
0.06248032405757922	0.06359856132420244	0.051697882762591275	0.07549191920941385
1.5979637066111826e-06	7.268018194853912e-05	2.2952528099789356e-06	0.00018993829025722118
9.577780712121604e-06	9.486108440652448e-05	6.105325074517897e-06	0.00031467326755963337
0.0002476469786706725	0.00019703608241898314	4.403672567136899e-05	0.0004456846385501125
1.7580525246871523e-07	0.00010508764714817564	1.0006812681671333e-05	0.0002754962488545576
0.01845718574968817	0.016949767149855976	0.013373634072576272	0.020892074020914735
0.04984833213502715	0.05001298717690157	0.04134782938764418	0.05931751714529749
0.00021361396774953023	0.00037529603467260095	0.00010983630944214335	0.0007708817227095539
4.676701601390914e-07	0.00013701751312633186	8.93062695774941e-06	0.0003241932046408306
1.1703995950233568e-05	0.00012232301563900236	1.004879932365083e-05	0.00032105830182281537
0.0019768122520032417	0.0017420107002633007	0.0009211141199534612	0.002568404747505287
9.880423377763706e-07	0.00011590489188272079	1.6953102923900713e-06	0.0003118649013710348
0.00020169599203447768	0.00035539109011670955	3.1859560782445905e-05	0.0007524336865213025
5.377176894175404e-06	9.837917328321663e-05	7.489376691219769e-06	0.0002274468650576362
0.04810380243650236	0.05077271701322073	0.04237926130632861	0.06088149774404337
0.00090020280884869	0.0009526109121215008	0.00045113366747402076	0.0014709298631508116
4.291291441461519e-06	4.574214059361485e-05	3.8451383030207796e-07	0.0001478637308878776
6.346567150434289e-07	0.00012018888590193617	3.248310763927301e-06	0.0003641572352825179
0.003672622600611015	0.003916125133957259	0.002641828455539719	0.005095472008998283
0.003985216623311097	0.004087828392825434	0.0028403540452253376	0.005598241720161279
0.0030398904594422685	0.004972727819155353	0.003546481588257654	0.006506283196015803
0.022062327868131754	0.023455773692078057	0.018529450977193974	0.0280476770282338
0.0007993083009826265	0.0008079184507535687	0.000351025242337931	0.0013479482267604282
0.00024789180861640645	0.0005370459051812262	0.00014934849160644245	0.0010084851637964713
2.1328299360248836e-06	8.301188777815367e-05	4.211675652824604e-06	0.0002147138058209343
0.0013372582393611368	0.0010209376028851704	0.0004345250373107739	0.00163898939107837
0.036020855028106986	0.0380032421790126	0.03030833713867425	0.04532774552146631
0.016068292017449567	0.01815133170756468	0.014712173135680308	0.02245696603006462
0.06160595222156455	0.061123085868965	0.04923456334482013	0.07219163710048679
0.006375704441145164	0.00694236138284456	0.005076733827561011	0.008850994694301147
0.00018336196881715827	0.0003779714464299371	9.064631763859961e-05	0.0007983446643976936
5.4263000430777876e-05	0.0002667931820555883	5.8689639425204374e-05	0.0005671828556160574
