simulated_rates	estimated_rates_mean	estimated_rates_lower	estimated_rates_upper
1.8676281769306517e-06	1.0977515950193919e-05	6.389363754810116e-07	2.596560541998011e-05
0.0004977518179235244	0.0005547397405450479	0.0004059904993501327	0.0006921891327114713
4.5530600861740625e-05	6.617460103115992e-05	2.2915193069498035e-05	0.0001213376900482121
0.00413694480422005	0.00415435328723361	0.0036642961687186042	0.004610045818856013
0.0038579437521817366	0.0038460706879861906	0.0034819128202175525	0.004256933302790426
5.345835181923588e-06	2.2795622767068777e-05	6.285796168150057e-06	4.37634234936047e-05
5.621166920397564e-06	4.2623340786986235e-06	5.574404406033258e-08	1.42067330628813e-05
0.0051251780961118695	0.004942262515285958	0.004443817414531611	0.005395815601371371
0.03890802540084772	0.03821701597073343	0.0357777631857842	0.04051874311839196
0.01339454966810538	0.013708471164016377	0.01275876459310529	0.014661755840601828
1.6148352402080148e-05	2.8411749556793867e-05	6.235368780543864e-06	6.241651962813247e-05
0.00010344746107846119	9.96673224463337e-05	4.097924894659771e-05	0.00015874229264579631
0.0011031921991061357	0.001017657138457167	0.0008330604713300095	0.001253036457253978
0.0016120163268080502	0.0014687170204905871	0.001235146709831214	0.0017137487669353336
1.8974580495345872e-05	6.693764979104344e-06	1.0788617197646508e-06	1.7808506781014146e-05
0.00022587187714634763	0.0001667773776279999	9.138209430502084e-05	0.00024062409523904025
0.00010628764784843016	0.0001110978714501719	5.766428499130528e-05	0.00018081934238489846
1.86179211577008e-07	9.281678135546237e-06	4.945914514804308e-07	2.7113730383952855e-05
0.0035162600850847645	0.0032331976658774328	0.0028794438353884635	0.0036193819701790435
0.01461237226078066	0.014756724302460464	0.013624047055552032	0.015726536120851085
1.769904271175443e-05	3.011834888799662e-05	3.6274403447914185e-06	6.565162558241867e-05
0.0004562443542847707	0.0004959915177316167	0.0003712887520217321	0.0006437708322458188
4.140249306151508e-07	6.074099806011533e-06	6.214160383241614e-07	2.231329601409885e-05
1.8626643472907727e-05	3.2946596519465435e-05	1.0641261531248655e-05	6.372218728237113e-05
0.028132352560953058	0.02690040775806204	0.025177249322810295	0.028614687841365175
0.0007276150829394992	0.000775784742383898	0.0006205771217761491	0.0009544629778063365
2.6915665411123356e-05	2.169253032063104e-05	2.307821585723184e-06	5.652725052933358e-05
0.004321886783007107	0.00471941162452494	0.004235799415149082	0.005171829569197762
9.48988960352726e-06	3.623566280957526e-05	8.003316677630219e-06	7.429935023474343e-05
0.0002470285598184575	0.0002102632429349137	0.0001200653718287197	0.0002948192435077412
0.012262832826606668	0.012449121681776651	0.011628326474613237	0.01342769732745118
4.4621807315998387e-05	3.5225774490299194e-05	3.8013099640923127e-06	6.454510142259436e-05
0.0051435242214018465	0.004986214248119791	0.0044717794131156115	0.005472238449189442
1.0052550813017705e-06	1.127939311810349e-05	4.3450714719154064e-07	2.588366705958955e-05
0.0014448301540245679	0.0013118913708654214	0.0010920579492618957	0.0015363151763852837
0.0014508463248342333	0.0015361620029462732	0.0012974940404013376	0.0017850161207689167
2.660300908346186e-06	4.7552279156397965e-06	2.8614835970408857e-08	1.8942785883793933e-05
0.025269876578963384	0.027668823463146416	0.02603873663675328	0.029479722339646467
4.8212992019108574e-05	2.903017553246331e-05	3.638277243670459e-06	6.0179239169465693e-05
0.020653462961687744	0.021525407667585376	0.020132665508387885	0.022967813259446964
3.382997019985055e-07	4.6297140473414734e-06	2.6119295424460692e-08	1.6229269780636348e-05
