simulated_rates	estimated_rates_mean	estimated_rates_lower	estimated_rates_upper
0.0015639683237213865	0.0015362085588578691	0.0014623955833923238	0.0016113226935977876
0.000527642902122871	0.0005682315179629701	0.0005229034642715445	0.0006122719753480218
0.004092931780672022	0.004051150735252445	0.003931376828540974	0.004171561457305862
0.003965138169362342	0.004054927500551807	0.003936552879701008	0.004177554978565113
0.00019939232145894362	0.00019983283696612463	0.000172886719917184	0.00022516618428356492
0.00020399389683881027	0.00027329405750988763	0.00018786544593736123	0.00036418039660306704
0.011330099264093162	0.010986148418475184	0.010458293129568665	0.011576574511497746
0.006979774638466687	0.007099868087674821	0.006651773561454125	0.0075421944975828615
0.0003294766160033937	0.00027120486110708526	0.00018511332174745096	0.0003599072950408129
0.0007660565486556544	0.0007930501705711814	0.0006447370270217709	0.0009414021753702415
0.002245185126247239	0.0022286364539737245	0.0020309779703960203	0.0024312818772548837
0.0026673745206243185	0.002804746038677249	0.0025858863954657057	0.0030392071720280736
0.0010922797594644096	0.001197483349349014	0.0010501803056009518	0.0013486796129203982
0.0007755410074007938	0.000795200797491284	0.0006765771741259341	0.000920139793492872
4.3380813778527096e-05	5.293833879926678e-05	2.4859686306653388e-05	8.353292742764374e-05
0.0038015556733511304	0.0038105307609510547	0.0035470791326536436	0.004071950240263485
0.00726123782468363	0.007432240352357858	0.007063535894048328	0.007796105358218693
0.00034349119823765884	0.00025674687913814523	0.00018904595942174029	0.0003230861178037312
6.237115793977948e-05	7.600626773630859e-05	4.2434145228375665e-05	0.00011520518204952421
0.0003515557653076099	0.0003051430289159443	0.00023610620431349113	0.00038412907103147495
0.009778065218541009	0.010123278543544195	0.009526172139740325	0.010719915285356893
0.0018583918466830091	0.001905237012927097	0.0016522596696197528	0.002168957394525474
0.0004155504246541204	0.00035173862079304976	0.0002484031868134531	0.00047384528081076806
0.004175066185934445	0.004373627430182815	0.003977415534255181	0.004774395195685573
0.0011376257769477461	0.0009494563885865574	0.0007746608964007252	0.001139939587510333
0.006705399873732946	0.006579061081200978	0.006267938037809698	0.006879930822388049
0.0005228319620507307	0.00045825496176755775	0.0003776588061916995	0.0005412174225777286
0.004518589383809216	0.004655853544172067	0.004391436234688579	0.004911799226572481
9.332619874578931e-05	8.712964715646755e-05	5.3340784231898185e-05	0.00012356613320041568
0.002537936411030294	0.0024696009153251223	0.0022902538939020604	0.002670599719248267
