simulated_rates	estimated_rates_mean	estimated_rates_lower	estimated_rates_upper
0.0015639683237213865	0.001714542074224901	0.001466541012732881	0.001964417958515405
0.000527642902122871	0.0006535164468972207	0.0005125768368490062	0.00081340967393485
0.004092931780672022	0.0039790770589549496	0.003598976871071842	0.00435255726044199
0.003965138169362342	0.003923137284219095	0.003537191030847518	0.004295268068923939
0.00019939232145894362	0.0002339907073720173	0.00015216723819007902	0.0003257071552303097
0.00020399389683881027	0.00027916492583322257	5.415795554771913e-05	0.0005589247672717671
0.011330099264093162	0.011263823813289433	0.009486103178607668	0.013047540587391942
0.006979774638466687	0.008041728490407421	0.006627339764724917	0.009594901799365603
0.0003294766160033937	0.0002852741142242587	5.161318283252548e-05	0.0005636836307999786
0.0007660565486556544	0.0008496017304049816	0.0004114175008336155	0.0013480023825596316
0.002245185126247239	0.0023339210366455556	0.0016895127933909348	0.0029803778322664617
0.0026673745206243185	0.0026820369872761545	0.002003241092432743	0.0033659838802935814
0.0010922797594644096	0.0014378174823843422	0.0009348146091495782	0.001952938513922358
0.0007755410074007938	0.0006800351763886794	0.00035451818355984957	0.0010548762932649496
4.3380813778527096e-05	0.00014723200968279736	2.0439554722358518e-05	0.0003186468413658299
0.0038015556733511304	0.004009714023652695	0.0031635785108051952	0.00486829012322902
0.00726123782468363	0.007892614376665273	0.006726676570602182	0.00910432233650945
0.00034349119823765884	0.0004307876195228873	0.00017236441143492096	0.0007074586658131903
6.237115793977948e-05	9.582689256972112e-05	6.291982803112989e-06	0.000233341321933351
0.0003515557653076099	0.00046820122177564745	0.00019347780560933643	0.0007522884714185078
0.009778065218541009	0.010936864208929507	0.008972728947862168	0.012962601423326057
0.0018583918466830091	0.002036878216341739	0.0012327393585494899	0.0028602960215058427
0.0004155504246541204	0.0003748005499732062	4.0377283219821805e-05	0.0007363386200781093
0.004175066185934445	0.004021902672253559	0.0028802514119840813	0.005262731154532507
0.0011376257769477461	0.0015847057860965403	0.0008888996813943772	0.0023234057079948634
0.006705399873732946	0.006832128372506322	0.005876689459854104	0.007871950390627332
0.0005228319620507307	0.0006025872685970556	0.0003265208524681974	0.0009128710157148265
0.004518589383809216	0.004278961535518102	0.0035322092868787028	0.005090952007827755
9.332619874578931e-05	0.00010861271511251862	8.035072504231951e-06	0.00023660558559208508
0.002537936411030294	0.002797767401932459	0.002186961678234401	0.0034362839860315342
