status_change	rate_0	rate_1	rate_2	rate_3	rate_4	rate_5	rate_6	rate_7	rate_8	rate_9	rate_10	rate_11	rate_12	rate_13	rate_14	rate_15	rate_16	rate_17	rate_18	rate_19	rate_20	rate_21	rate_22	rate_23	rate_24	rate_25	rate_26	rate_27	rate_28	rate_29	rate_30	rate_31	rate_32	rate_33	rate_34	rate_35	rate_36	rate_37	rate_38	rate_39	rate_40	rate_41	rate_42	rate_43	rate_44	rate_45	rate_46	rate_47	rate_48	rate_49	rate_50	rate_51	rate_52	rate_53	rate_54	rate_55	rate_56	rate_57	rate_58	rate_59	rate_60	rate_61	rate_62	rate_63	rate_64	rate_65	rate_66	rate_67	rate_68	rate_69	rate_70	rate_71	rate_72	rate_73	rate_74	rate_75	rate_76	rate_77	rate_78	rate_79	rate_80	rate_81	rate_82	rate_83	rate_84	rate_85	rate_86	rate_87	rate_88	rate_89	rate_90	rate_91	rate_92	rate_93	rate_94	rate_95	rate_96	rate_97	rate_98	rate_99
VU->LC	0.00357568	0.00488919	0.00375811	0.00437838	0.00463378	0.00426892	0.00368514	0.00280946	0.00368514	0.00317432	0.00317432	0.00313784	0.00346622	0.00477973	0.00361216	0.00313784	0.00423243	0.00270000	0.00284595	0.00262703	0.00368514	0.00394054	0.00313784	0.00375811	0.00415946	0.00485270	0.00379459	0.00525405	0.00383108	0.00222568	0.00368514	0.00379459	0.00306486	0.00401351	0.00299189	0.00364865	0.00543649	0.00299189	0.00273649	0.00277297	0.00288243	0.00441486	0.00397703	0.00434189	0.00280946	0.00525405	0.00463378	0.00397703	0.00488919	0.00357568	0.00372162	0.00408649	0.00335676	0.00408649	0.00372162	0.00434189	0.00321081	0.00423243	0.00364865	0.00357568	0.00485270	0.00306486	0.00299189	0.00353919	0.00383108	0.00499865	0.00342973	0.00288243	0.00499865	0.00456081	0.00251757	0.00295541	0.00445135	0.00302838	0.00386757	0.00368514	0.00339324	0.00273649	0.00492568	0.00474324	0.00415946	0.00401351	0.00353919	0.00529054	0.00415946	0.00372162	0.00342973	0.00295541	0.00525405	0.00332027	0.00313784	0.00321081	0.00426892	0.00499865	0.00375811	0.00405000	0.00346622	0.00299189	0.00408649	0.00353919
VU->NT	0.00374865	0.00523784	0.00528919	0.00462162	0.00313243	0.00513514	0.00523784	0.00415946	0.00605946	0.00467297	0.00349189	0.00462162	0.00415946	0.00605946	0.00570000	0.00467297	0.00405676	0.00508378	0.00570000	0.00570000	0.00451892	0.00580270	0.00677838	0.00523784	0.00508378	0.00374865	0.00523784	0.00564865	0.00436486	0.00559730	0.00390270	0.00508378	0.00616216	0.00508378	0.00415946	0.00400541	0.00421081	0.00518649	0.00559730	0.00415946	0.00605946	0.00590541	0.00405676	0.00482703	0.00498108	0.00523784	0.00513514	0.00513514	0.00426216	0.00498108	0.00369730	0.00513514	0.00631622	0.00590541	0.00467297	0.00575135	0.00482703	0.00523784	0.00395405	0.00539189	0.00477568	0.00477568	0.00431351	0.00631622	0.00513514	0.00554595	0.00600811	0.00477568	0.00472432	0.00498108	0.00508378	0.00657297	0.00621351	0.00513514	0.00380000	0.00426216	0.00451892	0.00467297	0.00605946	0.00636757	0.00380000	0.00539189	0.00600811	0.00508378	0.00528919	0.00477568	0.00559730	0.00415946	0.00605946	0.00600811	0.00451892	0.00554595	0.00605946	0.00518649	0.00539189	0.00426216	0.00513514	0.00631622	0.00513514	0.00513514
VU->EN	0.00934595	0.00842162	0.01068108	0.01057838	0.00893514	0.01119459	0.00934595	0.00985946	0.01027027	0.01078378	0.01068108	0.01119459	0.00975676	0.01037297	0.01088649	0.01037297	0.01129730	0.00975676	0.01047568	0.00955135	0.01016757	0.01140000	0.00893514	0.00955135	0.01140000	0.01057838	0.01150270	0.01283784	0.01263243	0.01242703	0.01047568	0.00883243	0.01109189	0.01057838	0.01119459	0.01027027	0.00924324	0.01386486	0.01191351	0.01140000	0.01006486	0.00944865	0.00975676	0.01078378	0.00955135	0.01140000	0.00811351	0.01027027	0.01109189	0.01088649	0.01016757	0.01098919	0.00996216	0.00955135	0.01129730	0.01109189	0.01098919	0.00831892	0.00955135	0.00996216	0.01057838	0.00883243	0.00955135	0.01140000	0.01119459	0.01140000	0.00975676	0.01129730	0.00944865	0.00975676	0.01160541	0.01119459	0.00985946	0.01057838	0.01098919	0.00883243	0.00852432	0.01170811	0.01078378	0.01170811	0.00883243	0.01170811	0.00842162	0.01252973	0.00955135	0.01119459	0.01006486	0.01006486	0.00955135	0.01037297	0.00934595	0.00862703	0.00996216	0.01109189	0.01027027	0.01211892	0.00924324	0.01109189	0.01170811	0.00903784
VU->CR	0.00175946	0.00115946	0.00146757	0.00041351	0.00072162	0.00126486	0.00070541	0.00044595	0.00058378	0.00034865	0.00120000	0.00077027	0.00115946	0.00045405	0.00049459	0.00120811	0.00079459	0.00054324	0.00081892	0.00104595	0.00084324	0.00064054	0.00085135	0.00114324	0.00051892	0.00090811	0.00129730	0.00205946	0.00102162	0.00072162	0.00055946	0.00033243	0.00076216	0.00088378	0.00094054	0.00041351	0.00046216	0.00037297	0.00090811	0.00070541	0.00085135	0.00175135	0.00122432	0.00071351	0.00094865	0.00064054	0.00121622	0.00051081	0.00128919	0.00068108	0.00084324	0.00084324	0.00052703	0.00145135	0.00058378	0.00144324	0.00031622	0.00061622	0.00128919	0.00073784	0.00130541	0.00145135	0.00142703	0.00134595	0.00128919	0.00068919	0.00129730	0.00100541	0.00186486	0.00100541	0.00104595	0.00104595	0.00094865	0.00062432	0.00182432	0.00051892	0.00115135	0.00092432	0.00072162	0.00066486	0.00090811	0.00152432	0.00096486	0.00196216	0.00084324	0.00082703	0.00102162	0.00144324	0.00047838	0.00094865	0.00059189	0.00111892	0.00056757	0.00026757	0.00093243	0.00034865	0.00093243	0.00043784	0.00059189	0.00129730
VU->DD	0.00668243	0.00546216	0.00569459	0.00581081	0.00424189	0.00615946	0.00668243	0.00528784	0.00569459	0.00586892	0.00592703	0.00552027	0.00488108	0.00621757	0.00505541	0.00517162	0.00459054	0.00720541	0.00679865	0.00505541	0.00697297	0.00592703	0.00493919	0.00488108	0.00522973	0.00708919	0.00581081	0.00639189	0.00563649	0.00615946	0.00645000	0.00592703	0.00656622	0.00679865	0.00604324	0.00598514	0.00610135	0.00430000	0.00819324	0.00470676	0.00674054	0.00499730	0.00505541	0.00557838	0.00534595	0.00522973	0.00604324	0.00586892	0.00482297	0.00592703	0.00517162	0.00586892	0.00540405	0.00406757	0.00703108	0.00563649	0.00569459	0.00697297	0.00656622	0.00598514	0.00714730	0.00726351	0.00581081	0.00604324	0.00435811	0.00499730	0.00569459	0.00679865	0.00581081	0.00639189	0.00621757	0.00627568	0.00656622	0.00331216	0.00546216	0.00639189	0.00476486	0.00592703	0.00708919	0.00767027	0.00639189	0.00656622	0.00557838	0.00534595	0.00627568	0.00499730	0.00581081	0.00430000	0.00656622	0.00517162	0.00685676	0.00662432	0.00511351	0.00703108	0.00482297	0.00517162	0.00563649	0.00511351	0.00557838	0.00604324
EN->LC	0.00079678	0.00150857	0.00055244	0.00044620	0.00097739	0.00118986	0.00130672	0.00173167	0.00131735	0.00050994	0.00139171	0.00174230	0.00147670	0.00091364	0.00116861	0.00074366	0.00128548	0.00139171	0.00066930	0.00106238	0.00117924	0.00156169	0.00070117	0.00113674	0.00123236	0.00120049	0.00082865	0.00125360	0.00152982	0.00282592	0.00061618	0.00058431	0.00118986	0.00127485	0.00067992	0.00141296	0.00073304	0.00083928	0.00151920	0.00111550	0.00096676	0.00103051	0.00148733	0.00081803	0.00076491	0.00116861	0.00047807	0.00100926	0.00099863	0.00116861	0.00115799	0.00100926	0.00084990	0.00079678	0.00123236	0.00110487	0.00166793	0.00182729	0.00172105	0.00210351	0.00084990	0.00143421	0.00124298	0.00125360	0.00111550	0.00125360	0.00064805	0.00040370	0.00112612	0.00154045	0.00186978	0.00142358	0.00074366	0.00142358	0.00129610	0.00105175	0.00152982	0.00071179	0.00106238	0.00145546	0.00045682	0.00189103	0.00112612	0.00064805	0.00181666	0.00074366	0.00177417	0.00084990	0.00190165	0.00115799	0.00101988	0.00079678	0.00143421	0.00162544	0.00097739	0.00222037	0.00113674	0.00123236	0.00077553	0.00070117
EN->NT	0.00152982	0.00265594	0.00263469	0.00195477	0.00286842	0.00227349	0.00282592	0.00174230	0.00189103	0.00235848	0.00318713	0.00142358	0.00280467	0.00169980	0.00214600	0.00203976	0.00146608	0.00271968	0.00225224	0.00172105	0.00225224	0.00235848	0.00214600	0.00165731	0.00342085	0.00210351	0.00163606	0.00246471	0.00235848	0.00186978	0.00191228	0.00276218	0.00142358	0.00191228	0.00322963	0.00284717	0.00308089	0.00235848	0.00269844	0.00199727	0.00206101	0.00206101	0.00212475	0.00254970	0.00184854	0.00174230	0.00180604	0.00259220	0.00242222	0.00274093	0.00271968	0.00165731	0.00152982	0.00186978	0.00244347	0.00233723	0.00301715	0.00314463	0.00167856	0.00161481	0.00112612	0.00191228	0.00161481	0.00216725	0.00174230	0.00110487	0.00303840	0.00427075	0.00276218	0.00131735	0.00227349	0.00240097	0.00288966	0.00210351	0.00186978	0.00265594	0.00271968	0.00271968	0.00331462	0.00208226	0.00246471	0.00227349	0.00210351	0.00210351	0.00203976	0.00286842	0.00218850	0.00235848	0.00169980	0.00229473	0.00227349	0.00223099	0.00244347	0.00229473	0.00195477	0.00271968	0.00231598	0.00210351	0.00197602	0.00314463
EN->VU	0.01615875	0.01077250	0.01201548	0.01242981	0.01436333	0.01298224	0.01422522	0.01408711	0.01270603	0.01450144	0.01629686	0.01339657	0.01132494	0.01381090	0.01187737	0.01394901	0.01463955	0.01187737	0.01284413	0.01394901	0.01408711	0.01394901	0.01519199	0.01325846	0.01229170	0.01408711	0.01505388	0.01367279	0.01201548	0.01422522	0.01546820	0.01270603	0.01602064	0.01215359	0.01229170	0.01035817	0.01505388	0.01408711	0.01450144	0.01394901	0.01519199	0.01298224	0.01408711	0.01173926	0.01242981	0.01242981	0.01450144	0.01215359	0.01491577	0.01381090	0.01463955	0.01339657	0.01505388	0.01533010	0.01615875	0.01270603	0.01422522	0.01146304	0.01312035	0.01160115	0.01215359	0.01312035	0.01173926	0.01422522	0.01477766	0.01491577	0.01463955	0.01229170	0.01312035	0.01298224	0.01187737	0.01022006	0.01298224	0.01146304	0.01381090	0.01408711	0.01270603	0.01284413	0.01450144	0.01118683	0.01312035	0.01381090	0.01394901	0.01657308	0.01491577	0.01519199	0.01325846	0.01339657	0.01463955	0.01477766	0.01215359	0.01298224	0.01132494	0.01353468	0.01063439	0.01450144	0.01560631	0.01339657	0.01312035	0.01215359
EN->CR	0.00802853	0.00705115	0.00837760	0.00607376	0.00628320	0.00774928	0.00565488	0.00802853	0.00823797	0.00530581	0.00565488	0.00698133	0.00628320	0.00635301	0.00691152	0.00635301	0.00809835	0.00844741	0.00802853	0.00907573	0.00753984	0.00544544	0.00837760	0.00886629	0.00921536	0.00781909	0.00872667	0.00579451	0.00816816	0.00774928	0.00907573	0.00593413	0.00642283	0.00621339	0.00607376	0.00649264	0.00572469	0.00621339	0.00886629	0.00921536	0.00467749	0.00621339	0.00872667	0.00760965	0.00802853	0.00977387	0.00572469	0.00726059	0.00830779	0.00642283	0.00733040	0.00935499	0.00621339	0.00656245	0.00705115	0.00747003	0.00740021	0.00767947	0.00656245	0.00691152	0.00656245	0.00691152	0.00551525	0.00893611	0.00614357	0.00572469	0.00879648	0.00816816	0.00928517	0.00809835	0.00537563	0.00726059	0.00607376	0.00726059	0.00572469	0.00698133	0.00823797	0.00663227	0.00663227	0.00865685	0.00747003	0.00614357	0.00830779	0.00579451	0.00733040	0.00747003	0.00663227	0.00607376	0.00747003	0.00677189	0.00802853	0.00635301	0.00753984	0.00726059	0.00572469	0.00544544	0.00823797	0.00607376	0.00586432	0.00586432
EN->DD	0.00641979	0.00703445	0.00812718	0.00812718	0.00655638	0.00566854	0.00676127	0.00874184	0.00532706	0.00641979	0.00778570	0.00778570	0.00805889	0.00703445	0.00717104	0.00587343	0.00525876	0.00594172	0.00764911	0.00662468	0.00635149	0.00621490	0.00812718	0.00655638	0.00826377	0.00874184	0.00819548	0.00662468	0.00730763	0.00676127	0.00758082	0.00751252	0.00676127	0.00669297	0.00717104	0.00730763	0.00573683	0.00751252	0.00655638	0.00676127	0.00641979	0.00710275	0.00519047	0.00915162	0.00908332	0.00635149	0.00737593	0.00771741	0.00867355	0.00737593	0.00682956	0.00799059	0.00792229	0.00853696	0.00751252	0.00785400	0.00887843	0.00662468	0.00758082	0.00580513	0.00614661	0.00819548	0.00744423	0.00751252	0.00662468	0.00710275	0.00560024	0.00717104	0.00601002	0.00676127	0.00621490	0.00580513	0.00833207	0.00840036	0.00723934	0.00594172	0.00758082	0.00956139	0.00778570	0.00921991	0.00785400	0.00669297	0.00682956	0.00764911	0.00785400	0.00587343	0.00560024	0.00655638	0.00901503	0.00744423	0.00505388	0.00614661	0.00758082	0.00737593	0.00525876	0.00655638	0.00764911	0.00812718	0.00881014	0.00819548
