status_change	rate_0	rate_1	rate_2	rate_3	rate_4	rate_5	rate_6	rate_7	rate_8	rate_9	rate_10	rate_11	rate_12	rate_13	rate_14	rate_15	rate_16	rate_17	rate_18	rate_19	rate_20	rate_21	rate_22	rate_23	rate_24	rate_25	rate_26	rate_27	rate_28	rate_29	rate_30	rate_31	rate_32	rate_33	rate_34	rate_35	rate_36	rate_37	rate_38	rate_39	rate_40	rate_41	rate_42	rate_43	rate_44	rate_45	rate_46	rate_47	rate_48	rate_49	rate_50	rate_51	rate_52	rate_53	rate_54	rate_55	rate_56	rate_57	rate_58	rate_59	rate_60	rate_61	rate_62	rate_63	rate_64	rate_65	rate_66	rate_67	rate_68	rate_69	rate_70	rate_71	rate_72	rate_73	rate_74	rate_75	rate_76	rate_77	rate_78	rate_79	rate_80	rate_81	rate_82	rate_83	rate_84	rate_85	rate_86	rate_87	rate_88	rate_89	rate_90	rate_91	rate_92	rate_93	rate_94	rate_95	rate_96	rate_97	rate_98	rate_99
CR->EX	0.00685915	0.00482974	0.00536502	0.00785742	0.00664699	0.00485806	0.00674064	0.00494474	0.00800875	0.00536127	0.00520048	0.00717604	0.00682488	0.00569303	0.00520440	0.00941200	0.00623517	0.00521251	0.00530713	0.00662198	0.00539162	0.00656908	0.00623040	0.00568241	0.00657362	0.00808306	0.00581013	0.00522745	0.00418499	0.00688369	0.00597307	0.00529321	0.00703427	0.00747516	0.00634011	0.00472733	0.00850544	0.00614104	0.00598377	0.00874386	0.01023204	0.00752308	0.00538787	0.00889280	0.00466244	0.00511848	0.00651148	0.00688261	0.00758569	0.00695055	0.00657490	0.00687242	0.00724668	0.00606286	0.00789391	0.00470037	0.00580833	0.01053423	0.00917707	0.00650984	0.00784577	0.00686943	0.00637067	0.00556769	0.00514076	0.00495729	0.00634062	0.00661377	0.00610198	0.00793915	0.00697714	0.00875937	0.00584077	0.00987325	0.00577773	0.00670528	0.00571449	0.00735013	0.00604478	0.00571131	0.00521136	0.00548477	0.00770391	0.00417696	0.00599611	0.00665469	0.00789882	0.00488061	0.00972546	0.00794152	0.00508781	0.00877359	0.00546395	0.00428108	0.00794123	0.00484513	0.00792674	0.00748746	0.00563886	0.00673732
DD->LC	0.00979725	0.00677576	0.01121979	0.01168971	0.00580102	0.00788824	0.00638329	0.00951543	0.00464012	0.00741131	0.00544948	0.00849384	0.00958679	0.00638903	0.01134509	0.00650299	0.00969785	0.01209824	0.00775696	0.00954590	0.00638977	0.00575752	0.01062300	0.00663752	0.00535879	0.00758786	0.00923196	0.01368778	0.01638143	0.01076730	0.00751733	0.00819804	0.00890647	0.00878640	0.01086040	0.00715160	0.00658815	0.00622828	0.01007070	0.00393582	0.00884412	0.00599704	0.00506432	0.00542508	0.01121061	0.01071043	0.00771207	0.00958194	0.00962039	0.00548985	0.00738397	0.01473467	0.00670191	0.00852343	0.01101948	0.00844752	0.00563309	0.01347393	0.00823790	0.00891288	0.00570101	0.00757388	0.01346007	0.01476823	0.00809547	0.00916281	0.00907347	0.00736571	0.00841474	0.00513858	0.00893704	0.00769663	0.00581109	0.00726123	0.01149036	0.01227374	0.00821648	0.01129665	0.00618497	0.01108842	0.00981768	0.01018131	0.00798356	0.00441620	0.01407706	0.00549092	0.00720589	0.00422935	0.00589785	0.00642299	0.00851452	0.00729668	0.00812860	0.00640438	0.00747730	0.00535453	0.01371126	0.01008345	0.00784222	0.00467249
DD->NT	0.01919448	0.01282795	0.01112994	0.01056109	0.00965576	0.01389548	0.01255291	0.01395928	0.01692809	0.01280805	0.01752271	0.01555225	0.01937720	0.01165496	0.00632565	0.01000869	0.01479814	0.01401660	0.00937632	0.02112547	0.00695022	0.01571863	0.00979508	0.01372118	0.01189946	0.01288112	0.01584375	0.01447108	0.01223038	0.01828033	0.01060134	0.01217897	0.01519075	0.00799625	0.01110783	0.00575268	0.01371247	0.01580801	0.00982003	0.01298221	0.01859894	0.01211073	0.01358969	0.01227234	0.01943246	0.00967809	0.01269751	0.01669792	0.01535471	0.01835315	0.02778042	0.00878948	0.00709608	0.02007046	0.01786462	0.01364550	0.01364414	0.01168629	0.00747334	0.01626050	0.01275264	0.01925343	0.01768599	0.01260244	0.01003020	0.02114064	0.00796494	0.00856713	0.00873765	0.01130596	0.01264341	0.01946834	0.01081327	0.01558368	0.01082467	0.01358084	0.01193277	0.01373068	0.01691023	0.01254686	0.01294771	0.01413159	0.00729107	0.00935106	0.01423159	0.01029236	0.01022003	0.00797355	0.00944960	0.01358343	0.02222186	0.01440425	0.01258272	0.01185931	0.00971053	0.01724819	0.00836960	0.00742318	0.01015236	0.01440588
DD->VU	0.00688277	0.00544465	0.00741969	0.00761913	0.00438883	0.00390662	0.00860152	0.00389568	0.00443058	0.00281841	0.00379032	0.00550345	0.00509970	0.00648955	0.01024677	0.00567766	0.00448121	0.00602873	0.00559977	0.00486445	0.01172066	0.00471889	0.00907456	0.00553529	0.00486999	0.00494383	0.00670330	0.00433361	0.00722468	0.00811791	0.00452620	0.01130166	0.00694528	0.00903974	0.00576302	0.00369520	0.00601114	0.00572322	0.00553970	0.00502047	0.00548832	0.00709659	0.00723808	0.00396943	0.00590154	0.00835004	0.00653631	0.00787141	0.00834286	0.00861169	0.00170406	0.00369020	0.00653594	0.00773105	0.00545824	0.00527554	0.00719332	0.00647035	0.01144582	0.01017083	0.00294790	0.00551807	0.00363319	0.00498721	0.00285985	0.00472033	0.00441709	0.00233829	0.00585604	0.00791784	0.00661580	0.00495579	0.00485885	0.00518784	0.00501800	0.00686096	0.00522005	0.00454493	0.00603550	0.00650613	0.00363214	0.00896024	0.00816528	0.00449975	0.00793981	0.00314189	0.00424993	0.00459162	0.00511897	0.00291730	0.00541571	0.00932270	0.00394035	0.00840410	0.00387432	0.00910078	0.00681074	0.00475225	0.00375187	0.00935076
DD->EN	0.00173700	0.00177900	0.00434979	0.00192691	0.00396458	0.00221706	0.00462466	0.00157061	0.00323649	0.00253738	0.00203004	0.00287063	0.00527253	0.00136083	0.00362520	0.00476405	0.00110792	0.00148581	0.00250040	0.00359820	0.00291706	0.00398616	0.00071752	0.00142358	0.00195754	0.00259243	0.00458383	0.00352521	0.00080358	0.00210120	0.00345938	0.00128307	0.00222880	0.00279194	0.00497554	0.00472947	0.01056851	0.00499239	0.00434434	0.00122927	0.00176320	0.00390501	0.00519158	0.00193279	0.00385604	0.00218767	0.00190944	0.00446998	0.00306734	0.00217459	0.00257426	0.00136880	0.00524286	0.00547047	0.00245191	0.00264278	0.00369539	0.00212556	0.00430313	0.00139697	0.00162890	0.00259417	0.00208885	0.00255549	0.00190619	0.00097612	0.00789102	0.00175655	0.00403676	0.00369629	0.00833111	0.00112516	0.00491808	0.00285378	0.00717509	0.00277360	0.00733403	0.00073542	0.00280438	0.00600305	0.00137316	0.00696430	0.00229422	0.00191232	0.00327451	0.00374749	0.00262880	0.00141429	0.00228184	0.00141204	0.00108189	0.00188257	0.00336206	0.00248181	0.00157506	0.00332883	0.00374370	0.00297766	0.00174216	0.00231780
DD->CR	0.00092960	0.00145290	0.00061919	0.00057515	0.00002528	0.00017455	0.00032096	0.00023752	0.00206011	0.00122834	0.00104620	0.00205403	0.00142258	0.00049164	0.00149404	0.00079123	0.00352704	0.00115492	0.00121502	0.00004198	0.00090609	0.00087050	0.00089910	0.00286844	0.00015176	0.00059392	0.00045901	0.00002263	0.00080478	0.00006672	0.00177597	0.00039232	0.00022170	0.00017546	0.00157698	0.00197168	0.00046099	0.00095624	0.00147726	0.00058804	0.00045410	0.00065684	0.00008119	0.00072920	0.00060567	0.00071132	0.00054167	0.00166762	0.00207568	0.00078865	0.00022459	0.00093410	0.00009053	0.00112561	0.00082597	0.00036895	0.00021589	0.00076530	0.00211692	0.00080556	0.00177846	0.00086100	0.00101739	0.00243383	0.00130656	0.00075516	0.00140401	0.00080645	0.00219853	0.00020041	0.00002797	0.00040917	0.00136351	0.00017911	0.00137191	0.00299306	0.00076927	0.00159414	0.00088528	0.00031501	0.00172646	0.00022663	0.00056833	0.00026848	0.00065734	0.00021533	0.00078744	0.00096900	0.00155830	0.00134210	0.00128694	0.00057634	0.00036698	0.00012715	0.00021594	0.00091646	0.00189540	0.00042130	0.00016873	0.00036331
DD->EX	0.00136380	0.00079730	0.00008220	0.00129445	0.00011319	0.00033240	0.00081239	0.00053503	0.00154678	0.00178711	0.00003037	0.00084250	0.00056728	0.00063928	0.00075113	0.00482210	0.00067395	0.00241134	0.00476290	0.00425018	0.00112684	0.00073003	0.00202566	0.00153731	0.00060361	0.00215033	0.00084851	0.00063562	0.00409557	0.00003043	0.00005165	0.00077425	0.00113673	0.00224198	0.00144454	0.00111002	0.00025344	0.00178752	0.00000940	0.00057050	0.00332539	0.00103008	0.00159576	0.00110244	0.00003212	0.00111035	0.00182290	0.00001146	0.00040331	0.00184642	0.00007821	0.00169619	0.00002590	0.00068024	0.00065305	0.00073819	0.00010185	0.00035226	0.00284070	0.00021733	0.00114753	0.00107954	0.00063867	0.00320115	0.00066720	0.00067442	0.00205521	0.00025434	0.00017113	0.00000540	0.00000591	0.00236626	0.00404197	0.00039458	0.00237526	0.00004519	0.00019961	0.00097563	0.00068634	0.00028756	0.00189696	0.00071232	0.00086579	0.00166717	0.00032381	0.00015318	0.00199843	0.00034028	0.00182137	0.00062094	0.00092634	0.00082619	0.00163041	0.00087675	0.00377716	0.00095331	0.00185956	0.00192015	0.00111850	0.00114227
EX->LC	0.00953877	0.01607161	0.00195488	0.00998496	0.00262576	0.00765340	0.00548276	0.00309047	0.00465088	0.01137751	0.00784243	0.00618132	0.00909714	0.00480460	0.00662492	0.00380699	0.00250418	0.00146988	0.00448926	0.00066545	0.00438551	0.01810737	0.00343686	0.00373500	0.00080570	0.00441506	0.01033083	0.00197924	0.02947600	0.00331053	0.01208517	0.00205189	0.01262347	0.00393867	0.00274411	0.00045966	0.00862292	0.00161121	0.00886163	0.00973900	0.00097750	0.00843221	0.00295948	0.00020791	0.00727289	0.00384883	0.00039125	0.00845243	0.00561767	0.01380173	0.01485955	0.00634217	0.02753351	0.00222873	0.01191944	0.01048464	0.00450967	0.01022471	0.01172492	0.00648970	0.00610131	0.00014813	0.00777436	0.01597115	0.00094862	0.00650595	0.00211455	0.00191748	0.00294377	0.01955220	0.01916464	0.00313737	0.00918606	0.00239753	0.01457798	0.00881053	0.00349492	0.00202424	0.00005882	0.00665979	0.00454440	0.01549209	0.00982261	0.00936146	0.00016645	0.00432157	0.00574632	0.00137593	0.01805551	0.00147477	0.01285992	0.00653502	0.00585396	0.00780579	0.04115273	0.00010525	0.00037093	0.01140013	0.00340646	0.01029554
EX->NT	0.00455501	0.00134907	0.00817094	0.00522708	0.00698057	0.00263336	0.00812951	0.00037284	0.00300892	0.00754085	0.00378664	0.00245011	0.01450162	0.04595081	0.00402041	0.01412799	0.00425902	0.00414627	0.00772742	0.00830055	0.00378502	0.00851385	0.00436555	0.00214186	0.01703622	0.03145027	0.00397760	0.00278876	0.00920815	0.00774943	0.01096675	0.00586585	0.01262856	0.00304527	0.02000645	0.00315039	0.01481538	0.00540534	0.00435349	0.00178920	0.00806304	0.00740123	0.01122533	0.00478623	0.00084670	0.00081582	0.00297705	0.00317079	0.00007288	0.00573247	0.00176880	0.00472536	0.00926669	0.00885078	0.00334791	0.00471004	0.00849138	0.00252369	0.00136317	0.00265683	0.00774068	0.00650754	0.00517568	0.01159758	0.01183229	0.00617690	0.01333578	0.01088346	0.00032572	0.00705081	0.00156409	0.01313643	0.00013817	0.00270176	0.00154804	0.00378583	0.00068056	0.01206470	0.01168213	0.00279422	0.00494642	0.00959945	0.00524445	0.00682146	0.00688866	0.00199899	0.00178606	0.02633586	0.00288435	0.00611558	0.00281963	0.00469214	0.00513577	0.00673780	0.00432390	0.00471438	0.00185013	0.03125263	0.00765753	0.01244313
EX->VU	0.00644346	0.00123472	0.00065158	0.00027936	0.00081397	0.00120535	0.00090713	0.00136115	0.00552371	0.00568153	0.00685705	0.00029440	0.02729667	0.01094921	0.00507600	0.00069563	0.00244560	0.00043095	0.00601213	0.00264491	0.00090802	0.00771579	0.00020473	0.00401133	0.00033779	0.04051845	0.00747629	0.00433354	0.00037943	0.00971692	0.00124441	0.01713593	0.00009073	0.01323864	0.00797068	0.00083387	0.00174136	0.00380935	0.00345214	0.00682473	0.00020474	0.00814720	0.00593835	0.00101193	0.01662323	0.00819674	0.00388660	0.00502513	0.00027677	0.00435832	0.00196445	0.00674966	0.00200642	0.00195882	0.01440344	0.00333425	0.00084788	0.01031395	0.01564522	0.00085235	0.00565008	0.00269797	0.00019830	0.00680570	0.00913691	0.00493758	0.00010919	0.00100417	0.01006537	0.00298262	0.00223164	0.00243427	0.00259567	0.01002404	0.00511232	0.00305498	0.00656366	0.00569642	0.00556285	0.00902709	0.02222380	0.00227719	0.00631391	0.00199849	0.00356850	0.00297815	0.00035856	0.04666290	0.00859182	0.00094990	0.00108099	0.00007308	0.01230561	0.00369666	0.00292360	0.01223500	0.01346809	0.00036534	0.00493359	0.00932089
EX->EN	0.00755551	0.00009800	0.00188192	0.02891851	0.00794501	0.00225804	0.00393958	0.00157631	0.00992717	0.01424787	0.00506323	0.00528219	0.00266628	0.00768207	0.00142873	0.00016640	0.00317827	0.00047229	0.01851193	0.01202762	0.00169845	0.00747276	0.00863874	0.00021890	0.00170981	0.00961397	0.00590515	0.01359668	0.01246135	0.00347088	0.00478650	0.00571710	0.00097948	0.00625356	0.00045936	0.00254695	0.00410423	0.00404537	0.00245216	0.00184035	0.00014832	0.00719205	0.00579079	0.00002232	0.00077503	0.00046000	0.00058815	0.00561643	0.00132956	0.02440458	0.00468834	0.00505172	0.00011438	0.00415036	0.01756528	0.00411347	0.00374827	0.00943146	0.00745235	0.01022451	0.00375753	0.00208685	0.00362333	0.01671987	0.01138772	0.00144256	0.00415543	0.01605619	0.00144109	0.00826132	0.00856206	0.00418648	0.00042365	0.00232100	0.00627955	0.01328593	0.03074540	0.01412600	0.00002594	0.00827852	0.00100858	0.00650535	0.01528711	0.01125353	0.02633495	0.00369414	0.00237635	0.00451567	0.00003754	0.01466690	0.00159730	0.02969360	0.00334599	0.00460994	0.00380646	0.01724449	0.00104227	0.00025102	0.00360216	0.01250954
EX->CR	0.02748663	0.04637668	0.02267326	0.01464042	0.00599677	0.01178290	0.02713160	0.01473966	0.02904070	0.01625388	0.04271642	0.06822489	0.00968755	0.00402151	0.02588430	0.01046579	0.01240649	0.03558092	0.00484718	0.02828442	0.01640191	0.03020399	0.03088774	0.02107531	0.02686519	0.03711404	0.06502657	0.01357592	0.00896861	0.02155156	0.01526363	0.00488716	0.01689798	0.01169367	0.00844240	0.01050157	0.00909004	0.00902799	0.01775513	0.00728630	0.00939388	0.01329077	0.06460735	0.02033064	0.01685114	0.01542894	0.01196014	0.01817644	0.01134409	0.01441204	0.00952331	0.03582596	0.02672850	0.00867287	0.02089665	0.01934456	0.00947222	0.02390983	0.01048898	0.04924920	0.01727677	0.02944730	0.01094764	0.00745172	0.02862744	0.06128604	0.01599683	0.01708831	0.00640592	0.02460963	0.01757779	0.01067876	0.02036930	0.00797639	0.01234876	0.02944841	0.00658486	0.02691809	0.00833501	0.01457903	0.00928359	0.02996961	0.02380464	0.03775261	0.03805320	0.03131820	0.02571000	0.01938194	0.01716458	0.00668822	0.02971402	0.01838373	0.02194868	0.02630373	0.01517829	0.00995458	0.01028313	0.04124582	0.00531184	0.01281179
EX->DD	0.01728045	0.02010486	0.00464054	0.00959628	0.01782605	0.00730389	0.00157974	0.01342487	0.00183151	0.00482519	0.00934795	0.00661184	0.00794163	0.01527141	0.00984277	0.00143253	0.00029641	0.00553143	0.00723677	0.00914348	0.00531849	0.01209338	0.00978990	0.00971084	0.01067756	0.00958802	0.00227782	0.00284851	0.00558718	0.00654933	0.00911240	0.00036090	0.02023777	0.00314767	0.01008528	0.00617182	0.00148311	0.00595647	0.01068509	0.00255519	0.00193324	0.01346737	0.00511207	0.00064958	0.00408694	0.00164779	0.01872707	0.01983521	0.01546515	0.00020428	0.00644402	0.01236615	0.01478134	0.00345749	0.00726274	0.00375389	0.01704374	0.00375134	0.01129113	0.00136733	0.02145474	0.00398106	0.00632883	0.00097540	0.01494293	0.00036919	0.00628271	0.00213976	0.00436305	0.00175892	0.01580996	0.00643918	0.00299824	0.01164557	0.00213347	0.00352840	0.00179894	0.00725809	0.01738384	0.01229481	0.00673569	0.00857076	0.00848813	0.00864375	0.00132079	0.00913906	0.02558495	0.00872580	0.00045396	0.01247733	0.00316032	0.00481872	0.00147696	0.00247845	0.01311175	0.00714544	0.00340432	0.00935900	0.00199835	0.00748760
