species	rate_e_mean	rate_e_lower	rate_e_upper	simulated_p_e_in_100_years
Columbina cruziana	0.00018	0.00016	0.00021	0.01830
Columbina cyanopis	0.02391	0.02341	0.02444	0.85640
Columbina inca	0.00017	0.00014	0.00019	0.01630
Columbina minuta	0.00018	0.00015	0.00021	0.01770
Columbina passerina	0.00017	0.00015	0.00020	0.01710
Columbina picui	0.00016	0.00014	0.00019	0.01600
Columbina squammata	0.00019	0.00017	0.00022	0.01920
Columbina talpacoti	0.00016	0.00014	0.00019	0.01620
Compsothraupis loricata	0.00019	0.00016	0.00022	0.01890
Conioptilon mcilhennyi	0.00020	0.00017	0.00023	0.01970
Conirostrum albifrons	0.00016	0.00014	0.00019	0.01590
Conirostrum bicolor	0.00086	0.00080	0.00092	0.08310
Conirostrum binghami	0.00084	0.00078	0.00090	0.08150
Conirostrum cinereum	0.00017	0.00014	0.00020	0.01670
Conirostrum ferrugineiventre	0.00017	0.00015	0.00020	0.01710
Conirostrum fraseri	0.00015	0.00013	0.00018	0.01520
Conirostrum leucogenys	0.00018	0.00015	0.00020	0.01730
Conirostrum margaritae	0.00251	0.00240	0.00261	0.22590
Conirostrum rufum	0.00017	0.00015	0.00020	0.01700
Conirostrum sitticolor	0.00018	0.00016	0.00021	0.01810
Conirostrum speciosum	0.00017	0.00015	0.00020	0.01700
Conirostrum tamarugense	0.00258	0.00247	0.00268	0.23140
Conopias albovittatus	0.00015	0.00013	0.00018	0.01520
Conopias cinchoneti	0.00258	0.00248	0.00268	0.23210
Conopias parvus	0.00018	0.00015	0.00020	0.01750
Conopias trivirgatus	0.00018	0.00015	0.00020	0.01730
Conopophaga ardesiaca	0.00018	0.00015	0.00020	0.01750
Conopophaga aurita	0.00018	0.00016	0.00021	0.01810
Conopophaga castaneiceps	0.00019	0.00016	0.00021	0.01830
Conopophaga cearae	0.00016	0.00013	0.00018	0.01550
Conopophaga lineata	0.00017	0.00014	0.00019	0.01640
Conopophaga melanogaster	0.00018	0.00015	0.00020	0.01760
Conopophaga melanops	0.00019	0.00016	0.00022	0.01870
Conopophaga peruviana	0.00016	0.00013	0.00018	0.01560
Conopophaga roberti	0.00019	0.00016	0.00022	0.01860
Conopophaga snethlageae	0.00016	0.00014	0.00019	0.01600
Conopophila albogularis	0.00016	0.00014	0.00019	0.01620
Conopophila rufogularis	0.00017	0.00014	0.00019	0.01640
Conopophila whitei	0.00020	0.00017	0.00022	0.01930
Conostoma aemodium	0.00016	0.00013	0.00018	0.01570
Conothraupis mesoleuca	0.00726	0.00706	0.00746	0.51320
Conothraupis speculigera	0.00082	0.00076	0.00087	0.07910
Contopus albogularis	0.00018	0.00016	0.00021	0.01790
Contopus bogotensis	0.00018	0.00015	0.00020	0.01760
Contopus caribaeus	0.00019	0.00017	0.00022	0.01900
Contopus cinereus	0.00018	0.00016	0.00021	0.01800
Contopus cooperi	0.00085	0.00079	0.00091	0.08210
Contopus fumigatus	0.00017	0.00015	0.00020	0.01730
Contopus hispaniolensis	0.00016	0.00013	0.00018	0.01560
Contopus latirostris	0.00016	0.00014	0.00019	0.01620
Contopus lugubris	0.00018	0.00015	0.00020	0.01740
Contopus nigrescens	0.00019	0.00016	0.00022	0.01880
Contopus ochraceus	0.00017	0.00014	0.00019	0.01660
Contopus pallidus	0.00020	0.00018	0.00023	0.02030
Contopus pertinax	0.00015	0.00013	0.00018	0.01500
Contopus punensis	0.00016	0.00014	0.00019	0.01630
Contopus sordidulus	0.00017	0.00015	0.00020	0.01720
Contopus virens	0.00017	0.00015	0.00020	0.01690
Copsychus albospecularis	0.00018	0.00015	0.00020	0.01760
Copsychus mindanensis	0.00014	0.00012	0.00017	0.01430
Copsychus pica	0.00016	0.00013	0.00018	0.01540
Copsychus saularis	0.00019	0.00016	0.00021	0.01830
Copsychus sechellarum	0.00739	0.00719	0.00759	0.52100
Coracias abyssinicus	0.00016	0.00014	0.00018	0.01580
Coracias affinis	0.00017	0.00015	0.00020	0.01710
Coracias benghalensis	0.00020	0.00018	0.00023	0.02010
Coracias caudatus	0.00017	0.00014	0.00019	0.01660
Coracias cyanogaster	0.00019	0.00016	0.00022	0.01870
Coracias garrulus	0.00019	0.00016	0.00022	0.01860
Coracias naevius	0.00018	0.00015	0.00020	0.01740
Coracias spatulatus	0.00015	0.00012	0.00017	0.01440
Coracias temminckii	0.00014	0.00012	0.00016	0.01360
Coracina atriceps	0.00016	0.00014	0.00019	0.01620
Coracina bicolor	0.00081	0.00076	0.00087	0.07900
Coracina boyeri	0.00015	0.00013	0.00018	0.01530
Coracina caeruleogrisea	0.00016	0.00014	0.00019	0.01610
Coracina caledonica	0.00016	0.00014	0.00019	0.01620
Coracina dobsoni	0.00085	0.00080	0.00092	0.08270
Coracina fortis	0.00082	0.00076	0.00088	0.07950
Coracina javensis	0.00018	0.00016	0.00021	0.01800
Coracina larvata	0.00018	0.00015	0.00020	0.01770
Coracina leucopygia	0.00017	0.00014	0.00020	0.01670
Coracina lineata	0.00017	0.00015	0.00020	0.01700
Coracina longicauda	0.00014	0.00012	0.00016	0.01380
Coracina macei	0.00018	0.00015	0.00020	0.01730
Coracina maxima	0.00017	0.00014	0.00019	0.01640
Coracina novaehollandiae	0.00017	0.00014	0.00020	0.01680
Coracina panayensis	0.00017	0.00014	0.00019	0.01640
Coracina papuensis	0.00018	0.00015	0.00020	0.01730
Coracina personata	0.00018	0.00016	0.00021	0.01800
Coracina schistacea	0.00017	0.00014	0.00019	0.01660
Coracina striata	0.00017	0.00014	0.00019	0.01650
Coracina temminckii	0.00019	0.00016	0.00022	0.01880
Coracina welchmani	0.00017	0.00015	0.00020	0.01730
Coracopsis barklyi	0.00258	0.00247	0.00268	0.23170
Coracopsis nigra	0.00017	0.00015	0.00020	0.01720
Coracopsis sibilans	0.00080	0.00075	0.00086	0.07780
Coracopsis vasa	0.00018	0.00015	0.00020	0.01740
Coracornis raveni	0.00017	0.00015	0.00020	0.01700
Coracornis sanghirensis	0.02447	0.02394	0.02498	0.86380
Coragyps atratus	0.00019	0.00016	0.00021	0.01840
Corapipo gutturalis	0.00018	0.00016	0.00021	0.01820
Corapipo leucorrhoa	0.00018	0.00016	0.00021	0.01790
Corcorax melanorhamphos	0.00019	0.00016	0.00021	0.01850
Cormobates leucophaea	0.00018	0.00015	0.00021	0.01780
Cormobates placens	0.00016	0.00014	0.00019	0.01620
Corvinella corvina	0.00016	0.00014	0.00019	0.01630
Corvus albicollis	0.00018	0.00015	0.00020	0.01730
Corvus albus	0.00017	0.00014	0.00019	0.01650
Corvus bennetti	0.00017	0.00014	0.00019	0.01670
Corvus brachyrhynchos	0.00017	0.00015	0.00020	0.01690
Corvus capensis	0.00017	0.00015	0.00020	0.01720
Corvus caurinus	0.00017	0.00014	0.00020	0.01670
Corvus corax	0.00017	0.00014	0.00019	0.01660
Corvus corone	0.00018	0.00016	0.00021	0.01810
Corvus coronoides	0.00016	0.00013	0.00018	0.01540
Corvus crassirostris	0.00019	0.00016	0.00021	0.01860
Corvus cryptoleucus	0.00019	0.00016	0.00022	0.01860
Corvus dauuricus	0.00019	0.00016	0.00021	0.01850
Corvus edithae	0.00017	0.00015	0.00020	0.01730
Corvus enca	0.00016	0.00013	0.00018	0.01540
Corvus florensis	0.00735	0.00715	0.00755	0.51980
Corvus frugilegus	0.00016	0.00014	0.00019	0.01610
Corvus fuscicapillus	0.00082	0.00076	0.00087	0.07910
Corvus imparatus	0.00016	0.00014	0.00019	0.01590
Corvus insularis	0.00017	0.00014	0.00019	0.01660
Corvus jamaicensis	0.00018	0.00015	0.00020	0.01760
Corvus kubaryi	0.02438	0.02385	0.02488	0.86240
Corvus leucognaphalus	0.00254	0.00244	0.00265	0.22870
Corvus macrorhynchos	0.00017	0.00015	0.00020	0.01720
Corvus meeki	0.00020	0.00017	0.00023	0.01960
Corvus mellori	0.00017	0.00014	0.00019	0.01650
Corvus monedula	0.00021	0.00018	0.00024	0.02080
Corvus moneduloides	0.00017	0.00014	0.00019	0.01650
Corvus nasicus	0.00018	0.00015	0.00020	0.01750
Corvus orru	0.00017	0.00015	0.00020	0.01720
Corvus ossifragus	0.00017	0.00014	0.00019	0.01640
Corvus palmarum	0.00018	0.00015	0.00021	0.01800
Corvus pectoralis	0.00254	0.00244	0.00265	0.22870
Corvus rhipidurus	0.00017	0.00014	0.00019	0.01670
Corvus ruficollis	0.00017	0.00015	0.00020	0.01690
Corvus sinaloae	0.00016	0.00014	0.00018	0.01580
Corvus splendens	0.00016	0.00013	0.00018	0.01550
Corvus tasmanicus	0.00017	0.00015	0.00020	0.01720
Corvus tristis	0.00017	0.00014	0.00019	0.01640
Corvus typicus	0.00017	0.00015	0.00020	0.01720
Corvus unicolor	0.02374	0.02325	0.02424	0.85520
Corvus validus	0.00083	0.00077	0.00089	0.08040
Corvus violaceus	0.00019	0.00017	0.00022	0.01920
Corvus woodfordi	0.00015	0.00013	0.00017	0.01480
Corydon sumatranus	0.00019	0.00016	0.00022	0.01900
Corydospiza alaudina	0.00020	0.00017	0.00023	0.01970
Corydospiza carbonaria	0.00017	0.00014	0.00019	0.01670
Coryphaspiza melanotis	0.00249	0.00239	0.00259	0.22450
Coryphistera alaudina	0.00017	0.00015	0.00020	0.01690
Coryphospingus cucullatus	0.00017	0.00015	0.00020	0.01720
Coryphospingus pileatus	0.00016	0.00014	0.00019	0.01620
Corythaeola cristata	0.00019	0.00016	0.00022	0.01860
Corythaixoides concolor	0.00018	0.00015	0.00020	0.01750
Corythaixoides leopoldi	0.00021	0.00018	0.00024	0.02060
Corythaixoides personatus	0.00017	0.00014	0.00020	0.01680
Corythopis delalandi	0.00018	0.00015	0.00021	0.01780
Corythopis torquatus	0.00017	0.00015	0.00020	0.01690
Corythornis cristatus	0.00015	0.00012	0.00017	0.01450
Corythornis leucogaster	0.00018	0.00015	0.00020	0.01760
Corythornis madagascariensis	0.00018	0.00016	0.00021	0.01800
Corythornis nais	0.00019	0.00016	0.00022	0.01890
Corythornis thomensis	0.00017	0.00014	0.00019	0.01670
Corythornis vintsioides	0.00018	0.00016	0.00021	0.01780
Coscoroba coscoroba	0.00016	0.00013	0.00018	0.01530
Cossypha albicapillus	0.00021	0.00018	0.00023	0.02030
Cossypha cyanocampter	0.00018	0.00015	0.00020	0.01760
Cossypha dichroa	0.00015	0.00012	0.00017	0.01470
Cossypha heinrichi	0.00258	0.00246	0.00267	0.23150
Cossypha heuglini	0.00015	0.00013	0.00018	0.01520
Cossypha natalensis	0.00018	0.00015	0.00020	0.01760
Cossypha niveicapilla	0.00016	0.00013	0.00018	0.01560
Cossypha semirufa	0.00015	0.00013	0.00018	0.01530
Cossyphicula roberti	0.00017	0.00014	0.00019	0.01670
Cotinga amabilis	0.00016	0.00014	0.00019	0.01610
Cotinga cayana	0.00020	0.00018	0.00023	0.02010
Cotinga cotinga	0.00017	0.00014	0.00020	0.01670
Cotinga maculata	0.00745	0.00725	0.00765	0.52350
Cotinga maynana	0.00016	0.00014	0.00019	0.01630
Cotinga nattererii	0.00021	0.00019	0.00024	0.02120
Cotinga ridgwayi	0.00250	0.00240	0.00260	0.22520
Coturnicops exquisitus	0.00254	0.00244	0.00264	0.22840
Coturnicops notatus	0.00019	0.00016	0.00022	0.01880
Coturnicops noveboracensis	0.00017	0.00015	0.00020	0.01730
Coturnix coromandelica	0.00018	0.00015	0.00020	0.01730
Coturnix coturnix	0.00017	0.00015	0.00020	0.01710
Coturnix delegorguei	0.00015	0.00012	0.00017	0.01450
Coturnix japonica	0.00080	0.00075	0.00086	0.07780
Coturnix pectoralis	0.00018	0.00015	0.00020	0.01740
Coua caerulea	0.00017	0.00014	0.00020	0.01680
Coua coquereli	0.00018	0.00015	0.00021	0.01770
Coua cristata	0.00017	0.00015	0.00020	0.01690
Coua cursor	0.00017	0.00015	0.00020	0.01730
Coua gigas	0.00017	0.00015	0.00020	0.01680
Coua olivaceiceps	0.00018	0.00015	0.00020	0.01740
Coua pyropyga	0.00017	0.00014	0.00019	0.01650
Coua reynaudii	0.00018	0.00015	0.00020	0.01740
Coua ruficeps	0.00017	0.00015	0.00020	0.01730
Coua serriana	0.00014	0.00012	0.00016	0.01370
Coua verreauxi	0.00020	0.00017	0.00023	0.01970
Cracticus argenteus	0.00018	0.00015	0.00020	0.01740
Cracticus cassicus	0.00018	0.00016	0.00021	0.01810
Cracticus louisiadensis	0.00155	0.00147	0.00163	0.14320
Cracticus mentalis	0.00022	0.00019	0.00025	0.02130
Cracticus nigrogularis	0.00018	0.00015	0.00020	0.01770
Cracticus torquatus	0.00017	0.00014	0.00019	0.01670
Cranioleuca albicapilla	0.00017	0.00014	0.00019	0.01650
Cranioleuca albiceps	0.00017	0.00014	0.00019	0.01660
Cranioleuca antisiensis	0.00015	0.00013	0.00018	0.01510
Cranioleuca baroni	0.00018	0.00015	0.00021	0.01770
Cranioleuca berlepschi	0.00252	0.00242	0.00263	0.22720
Cranioleuca curtata	0.00252	0.00241	0.00262	0.22650
Cranioleuca demissa	0.00019	0.00016	0.00021	0.01840
Cranioleuca dissita	0.00082	0.00077	0.00088	0.07980
Cranioleuca erythrops	0.00018	0.00015	0.00020	0.01750
Cranioleuca hellmayri	0.00017	0.00015	0.00020	0.01700
Cranioleuca henricae	0.00722	0.00702	0.00742	0.51070
Cranioleuca marcapatae	0.00260	0.00249	0.00270	0.23320
Cranioleuca muelleri	0.00721	0.00701	0.00740	0.51000
Cranioleuca obsoleta	0.00018	0.00015	0.00020	0.01760
Cranioleuca pallida	0.00018	0.00015	0.00020	0.01750
Cranioleuca pyrrhophia	0.00019	0.00016	0.00022	0.01870
Cranioleuca semicinerea	0.00018	0.00016	0.00021	0.01810
Cranioleuca subcristata	0.00017	0.00014	0.00019	0.01650
Cranioleuca sulphurifera	0.00019	0.00016	0.00021	0.01830
Cranioleuca vulpecula	0.00018	0.00015	0.00020	0.01740
Cranioleuca vulpina	0.00020	0.00017	0.00022	0.01940
Cranioleuca weskei	0.00081	0.00076	0.00087	0.07860
Crateroscelis murina	0.00021	0.00018	0.00024	0.02100
Crateroscelis nigrorufa	0.00018	0.00015	0.00021	0.01770
Crateroscelis robusta	0.00019	0.00016	0.00022	0.01860
Crax alberti	0.02473	0.02421	0.02524	0.86400
Crax alector	0.00257	0.00246	0.00268	0.23050
Crax blumenbachii	0.00717	0.00697	0.00736	0.51080
Crax daubentoni	0.00081	0.00076	0.00087	0.07860
Crax fasciolata	0.00248	0.00238	0.00258	0.22410
Crax globulosa	0.00732	0.00711	0.00751	0.51760
Crax pinima	0.02464	0.02412	0.02517	0.86100
Crax rubra	0.00251	0.00240	0.00261	0.22570
Creagrus furcatus	0.00018	0.00015	0.00020	0.01760
Creatophora cinerea	0.00014	0.00012	0.00016	0.01380
Creurgops dentatus	0.00017	0.00014	0.00020	0.01700
Creurgops verticalis	0.00020	0.00017	0.00023	0.01950
Crex crex	0.00017	0.00014	0.00019	0.01650
Crex egregia	0.00017	0.00015	0.00020	0.01700
Crinifer piscator	0.00017	0.00015	0.00020	0.01730
Crinifer zonurus	0.00019	0.00016	0.00022	0.01860
Criniferoides leucogaster	0.00018	0.00016	0.00021	0.01820
Criniger barbatus	0.00016	0.00014	0.00018	0.01590
Criniger calurus	0.00016	0.00014	0.00019	0.01630
Criniger chloronotus	0.00019	0.00016	0.00022	0.01880
Criniger ndussumensis	0.00017	0.00015	0.00020	0.01710
Criniger olivaceus	0.00253	0.00243	0.00264	0.22780
Crithagra albogularis	0.00016	0.00014	0.00019	0.01600
Crithagra ankoberensis	0.00257	0.00247	0.00267	0.23090
Crithagra atrogularis	0.00017	0.00015	0.00020	0.01680
Crithagra buchanani	0.00018	0.00016	0.00021	0.01800
Crithagra burtoni	0.00016	0.00014	0.00019	0.01630
Crithagra canicapilla	0.00015	0.00013	0.00018	0.01530
Crithagra capistrata	0.00017	0.00014	0.00019	0.01670
Crithagra citrinelloides	0.00016	0.00014	0.00019	0.01620
Crithagra citrinipectus	0.00016	0.00013	0.00018	0.01570
Crithagra concolor	0.02448	0.02396	0.02499	0.86400
Crithagra donaldsoni	0.00017	0.00015	0.00020	0.01700
Crithagra dorsostriata	0.00017	0.00015	0.00020	0.01690
Crithagra flavigula	0.00750	0.00730	0.00771	0.52420
Crithagra flaviventris	0.00018	0.00016	0.00021	0.01810
Crithagra frontalis	0.00018	0.00015	0.00021	0.01780
Crithagra gularis	0.00017	0.00014	0.00019	0.01660
Crithagra hyposticta	0.00016	0.00014	0.00019	0.01620
Crithagra koliensis	0.00016	0.00014	0.00019	0.01630
Crithagra leucoptera	0.00085	0.00079	0.00091	0.08250
Crithagra leucopygia	0.00016	0.00013	0.00018	0.01560
Crithagra melanochroa	0.00018	0.00015	0.00020	0.01760
Crithagra menachensis	0.00015	0.00013	0.00018	0.01500
Crithagra mennelli	0.00017	0.00014	0.00019	0.01650
Crithagra mozambica	0.00017	0.00014	0.00019	0.01640
Crithagra reichardi	0.00016	0.00014	0.00019	0.01590
Crithagra reichenowi	0.00021	0.00018	0.00023	0.02030
Crithagra rothschildi	0.00019	0.00016	0.00022	0.01890
Crithagra rufobrunnea	0.00018	0.00015	0.00021	0.01770
Crithagra scotops	0.00017	0.00014	0.00019	0.01670
Crithagra striatipectus	0.00016	0.00014	0.00019	0.01620
Crithagra striolata	0.00017	0.00015	0.00020	0.01710
Crithagra sulphurata	0.00018	0.00015	0.00020	0.01730
Crithagra symonsi	0.00019	0.00016	0.00022	0.01890
Crithagra totta	0.00015	0.00013	0.00018	0.01510
Crithagra tristriata	0.00014	0.00012	0.00016	0.01380
Crithagra xantholaema	0.00269	0.00259	0.00280	0.24010
Crithagra xanthopygia	0.00019	0.00016	0.00021	0.01850
Crossleyia tenebrosa	0.00251	0.00240	0.00260	0.22600
Crossleyia xanthophrys	0.00082	0.00077	0.00088	0.07990
Crossoptilon auritum	0.00017	0.00015	0.00020	0.01700
Crossoptilon crossoptilon	0.00082	0.00076	0.00087	0.07920
Crossoptilon harmani	0.00081	0.00076	0.00087	0.07890
Crossoptilon mantchuricum	0.00243	0.00233	0.00253	0.21940
Crotophaga ani	0.00015	0.00013	0.00017	0.01480
Crotophaga major	0.00016	0.00013	0.00018	0.01540
Crotophaga sulcirostris	0.00017	0.00014	0.00020	0.01700
Crypsirina cucullata	0.00086	0.00080	0.00092	0.08370
Crypsirina temia	0.00017	0.00015	0.00020	0.01700
Cryptillas victorini	0.00018	0.00015	0.00021	0.01780
Cryptoleucopteryx plumbea	0.00265	0.00254	0.00275	0.23710
Cryptolybia olivacea	0.00017	0.00015	0.00020	0.01710
Cryptomicroeca flaviventris	0.00017	0.00015	0.00020	0.01720
Cryptophaps poecilorrhoa	0.00017	0.00014	0.00020	0.01680
Cryptopipo holochlora	0.00018	0.00016	0.00021	0.01820
Cryptopipo litae	0.00017	0.00014	0.00019	0.01650
Cryptospiza jacksoni	0.00016	0.00014	0.00019	0.01610
Cryptospiza reichenovii	0.00016	0.00013	0.00018	0.01570
Cryptospiza salvadorii	0.00017	0.00015	0.00020	0.01670
Cryptospiza shelleyi	0.00720	0.00699	0.00739	0.51270
Cryptosylvicola randrianasoloi	0.00019	0.00016	0.00021	0.01860
Crypturellus atrocapillus	0.00084	0.00079	0.00090	0.08150
Crypturellus bartletti	0.00019	0.00016	0.00022	0.01880
Crypturellus berlepschi	0.00019	0.00017	0.00022	0.01920
Crypturellus boucardi	0.00018	0.00015	0.00020	0.01750
Crypturellus brevirostris	0.00019	0.00016	0.00021	0.01840
Crypturellus casiquiare	0.00019	0.00016	0.00021	0.01850
Crypturellus cinereus	0.00018	0.00016	0.00021	0.01830
Crypturellus cinnamomeus	0.00019	0.00016	0.00022	0.01870
Crypturellus duidae	0.00085	0.00079	0.00091	0.08230
Crypturellus erythropus	0.00016	0.00013	0.00018	0.01530
Crypturellus kerriae	0.00258	0.00248	0.00268	0.23220
Crypturellus noctivagus	0.00086	0.00080	0.00092	0.08300
Crypturellus obsoletus	0.00016	0.00014	0.00019	0.01590
Crypturellus occidentalis	0.00016	0.00014	0.00019	0.01590
Crypturellus parvirostris	0.00018	0.00015	0.00020	0.01730
Crypturellus ptaritepui	0.00016	0.00014	0.00019	0.01590
Crypturellus soui	0.00018	0.00015	0.00021	0.01770
Crypturellus strigulosus	0.00016	0.00013	0.00018	0.01550
Crypturellus tataupa	0.00017	0.00015	0.00020	0.01690
Crypturellus transfasciatus	0.00079	0.00073	0.00085	0.07620
Crypturellus undulatus	0.00018	0.00016	0.00021	0.01780
Crypturellus variegatus	0.00020	0.00017	0.00022	0.01930
Cuculus canorus	0.00019	0.00016	0.00022	0.01870
Cuculus clamosus	0.00018	0.00015	0.00020	0.01740
Cuculus crassirostris	0.00017	0.00015	0.00020	0.01710
Cuculus gularis	0.00017	0.00014	0.00019	0.01640
Cuculus lepidus	0.00018	0.00015	0.00020	0.01750
Cuculus micropterus	0.00018	0.00016	0.00021	0.01810
Cuculus poliocephalus	0.00015	0.00012	0.00017	0.01470
Cuculus rochii	0.00020	0.00018	0.00023	0.01990
Cuculus saturatus	0.00017	0.00014	0.00019	0.01660
Cuculus solitarius	0.00018	0.00016	0.00021	0.01830
Culicicapa ceylonensis	0.00020	0.00017	0.00023	0.01990
Culicicapa helianthea	0.00017	0.00015	0.00020	0.01730
Culicivora caudacuta	0.00254	0.00244	0.00264	0.22810
Curaeus curaeus	0.00015	0.00013	0.00018	0.01500
Cursorius coromandelicus	0.00017	0.00015	0.00020	0.01680
Cursorius cursor	0.00018	0.00015	0.00021	0.01780
Cursorius rufus	0.00017	0.00014	0.00019	0.01660
Cursorius somalensis	0.00019	0.00016	0.00022	0.01900
Cursorius temminckii	0.00016	0.00014	0.00019	0.01630
Cutia legalleni	0.00084	0.00078	0.00089	0.08090
Cutia nipalensis	0.00017	0.00015	0.00020	0.01690
Cyanecula svecica	0.00018	0.00015	0.00021	0.01770
Cyanerpes caeruleus	0.00017	0.00015	0.00020	0.01720
Cyanerpes cyaneus	0.00015	0.00013	0.00017	0.01490
Cyanerpes lucidus	0.00019	0.00016	0.00021	0.01850
Cyanerpes nitidus	0.00018	0.00015	0.00021	0.01760
Cyanicterus cyanicterus	0.00017	0.00014	0.00019	0.01680
Cyanistes caeruleus	0.00016	0.00013	0.00018	0.01540
Cyanistes cyanus	0.00017	0.00014	0.00019	0.01640
Cyanistes teneriffae	0.00018	0.00015	0.00020	0.01740
Cyanochen cyanoptera	0.00257	0.00247	0.00268	0.23010
Cyanocitta cristata	0.00018	0.00016	0.00021	0.01810
Cyanocitta stelleri	0.00018	0.00015	0.00020	0.01740
Cyanocompsa parellina	0.00018	0.00015	0.00021	0.01780
Cyanocorax affinis	0.00018	0.00015	0.00021	0.01780
Cyanocorax beecheii	0.00017	0.00015	0.00020	0.01700
Cyanocorax cayanus	0.00019	0.00016	0.00022	0.01870
Cyanocorax chrysops	0.00018	0.00016	0.00021	0.01820
Cyanocorax coeruleus	0.00083	0.00077	0.00089	0.08010
Cyanocorax colliei	0.00017	0.00015	0.00020	0.01720
Cyanocorax cristatellus	0.00015	0.00013	0.00018	0.01500
Cyanocorax cyanomelas	0.00018	0.00015	0.00021	0.01780
Cyanocorax cyanopogon	0.00018	0.00015	0.00020	0.01740
Cyanocorax dickeyi	0.00086	0.00080	0.00092	0.08320
Cyanocorax formosus	0.00017	0.00015	0.00020	0.01710
Cyanocorax hafferi	0.00084	0.00078	0.00089	0.08140
Cyanocorax heilprini	0.00018	0.00015	0.00021	0.01770
Cyanocorax melanocyaneus	0.00017	0.00015	0.00020	0.01700
Cyanocorax morio	0.00018	0.00016	0.00021	0.01780
Cyanocorax mystacalis	0.00017	0.00015	0.00020	0.01720
Cyanocorax sanblasianus	0.00018	0.00015	0.00020	0.01730
Cyanocorax violaceus	0.00016	0.00014	0.00019	0.01620
Cyanocorax yncas	0.00020	0.00017	0.00022	0.01940
Cyanocorax yucatanicus	0.00018	0.00015	0.00020	0.01740
Cyanoderma bicolor	0.00016	0.00013	0.00018	0.01560
Cyanoderma chrysaeum	0.00019	0.00016	0.00021	0.01840
Cyanoderma erythropterum	0.00017	0.00014	0.00020	0.01690
Cyanoderma melanothorax	0.00016	0.00014	0.00019	0.01630
Cyanoderma pyrrhops	0.00016	0.00014	0.00019	0.01630
Cyanoderma ruficeps	0.00019	0.00016	0.00021	0.01830
Cyanoderma rufifrons	0.00016	0.00014	0.00019	0.01590
Cyanograucalus azureus	0.00018	0.00015	0.00021	0.01770
Cyanolanius comorensis	0.00737	0.00717	0.00758	0.51810
Cyanolanius madagascarinus	0.00019	0.00017	0.00022	0.01910
Cyanolimnas cerverai	0.02428	0.02375	0.02478	0.85820
Cyanoliseus patagonus	0.00016	0.00013	0.00018	0.01550
Cyanoloxia brissonii	0.00019	0.00016	0.00021	0.01850
Cyanoloxia cyanoides	0.00017	0.00015	0.00020	0.01720
Cyanoloxia glaucocaerulea	0.00016	0.00013	0.00018	0.01570
Cyanoloxia rothschildii	0.00016	0.00014	0.00019	0.01620
Cyanolyca argentigula	0.00016	0.00014	0.00019	0.01590
Cyanolyca armillata	0.00016	0.00013	0.00018	0.01560
Cyanolyca cucullata	0.00019	0.00016	0.00021	0.01850
Cyanolyca mirabilis	0.00256	0.00246	0.00266	0.23020
Cyanolyca nanus	0.00264	0.00254	0.00274	0.23600
Cyanolyca pulchra	0.00079	0.00073	0.00085	0.07660
Cyanolyca pumilo	0.00016	0.00014	0.00019	0.01590
Cyanolyca quindiuna	0.00017	0.00015	0.00020	0.01690
Cyanolyca turcosa	0.00018	0.00015	0.00020	0.01750
Cyanolyca viridicyanus	0.00086	0.00081	0.00092	0.08340
Cyanomitra alinae	0.00015	0.00012	0.00017	0.01440
Cyanomitra bannermani	0.00017	0.00014	0.00019	0.01640
Cyanomitra cyanolaema	0.00018	0.00015	0.00020	0.01730
Cyanomitra olivacea	0.00018	0.00016	0.00021	0.01820
Cyanomitra oritis	0.00016	0.00014	0.00019	0.01610
Cyanomitra verreauxii	0.00017	0.00014	0.00019	0.01650
Cyanomitra verticalis	0.00018	0.00015	0.00020	0.01760
Cyanophaia bicolor	0.00017	0.00014	0.00019	0.01640
Cyanopica cooki	0.00019	0.00016	0.00022	0.01890
Cyanopica cyanus	0.00017	0.00015	0.00020	0.01700
Cyanopsitta spixii	0.02403	0.02354	0.02456	0.86080
Cyanoptila cumatilis	0.00082	0.00076	0.00088	0.07950
Cyanoptila cyanomelana	0.00018	0.00016	0.00021	0.01790
Cyanoramphus auriceps	0.00083	0.00078	0.00089	0.08050
Cyanoramphus forbesi	0.00263	0.00252	0.00274	0.23530
Cyanoramphus malherbi	0.02456	0.02401	0.02507	0.86270
Cyanoramphus novaezelandiae	0.00019	0.00017	0.00022	0.01900
Cyanoramphus unicolor	0.00256	0.00245	0.00266	0.22950
Cyclarhis gujanensis	0.00016	0.00013	0.00018	0.01540
Cyclarhis nigrirostris	0.00017	0.00014	0.00020	0.01680
Cyclopsitta amabilis	0.00015	0.00013	0.00018	0.01520
Cyclopsitta coxeni	0.02426	0.02378	0.02478	0.86000
Cyclopsitta diophthalma	0.00018	0.00016	0.00021	0.01810
Cyclopsitta gulielmitertii	0.00016	0.00014	0.00019	0.01620
Cyclopsitta melanogenia	0.00017	0.00014	0.00020	0.01680
Cyclopsitta nigrifrons	0.00020	0.00017	0.00023	0.01970
Cygnus atratus	0.00018	0.00015	0.00020	0.01750
Cygnus buccinator	0.00018	0.00016	0.00021	0.01820
Cygnus columbianus	0.00018	0.00015	0.00020	0.01760
Cygnus cygnus	0.00017	0.00014	0.00019	0.01670
Cygnus melancoryphus	0.00019	0.00016	0.00022	0.01880
Cygnus olor	0.00017	0.00015	0.00020	0.01710
Cymbilaimus lineatus	0.00019	0.00016	0.00022	0.01860
