species	rate_e_mean	rate_e_lower	rate_e_upper	simulated_p_e_in_10000_years
Abditomys latidens	0.025165394	0.000028301	0.092438418	1.000000000
Abeomelomys sevia	0.004806581	0.000002551	0.016032249	1.000000000
Abrawayaomys chebezi	0.016931238	0.000285015	0.079182105	1.000000000
Abrawayaomys ruschii	0.005247990	0.000008522	0.017487309	1.000000000
Abrocoma bennettii	0.004245659	0.000023197	0.016844715	1.000000000
Abrocoma boliviensis	0.187120667	0.000191738	0.761416137	1.000000000
Abrocoma budini	0.034891679	0.000159577	0.148586147	1.000000000
Abrocoma cinerea	0.005213721	0.000019684	0.018612801	1.000000000
Abrocoma famatina	0.027287993	0.000241992	0.118058840	1.000000000
Abrocoma shistacea	0.004636167	0.000018929	0.017153877	1.000000000
Abrocoma uspallata	0.031536237	0.000003286	0.132281947	1.000000000
Abrocoma vaccarum	0.020463844	0.000109232	0.075044936	1.000000000
Abrothrix andinus	0.005221969	0.000068573	0.017428263	1.000000000
Abrothrix illutea	0.005676939	0.000088184	0.019135446	1.000000000
Abrothrix jelskii	0.005538554	0.000178071	0.020216496	1.000000000
Abrothrix lanosus	0.005705991	0.000191962	0.018142024	1.000000000
Abrothrix longipilis	0.009075012	0.000205772	0.036415230	1.000000000
Abrothrix olivaceus	0.006295708	0.000018417	0.024886609	1.000000000
Abrothrix sanborni	0.015695433	0.000010509	0.062777469	1.000000000
Acerodon celebensis	0.012644836	0.000101669	0.045433586	1.000000000
Acerodon humilis	0.044981720	0.000132196	0.234807080	1.000000000
Acerodon jubatus	0.028710842	0.000113092	0.087416861	1.000000000
Acerodon leucotis	0.016268390	0.000023293	0.061317253	1.000000000
Acerodon mackloti	0.017520775	0.000067648	0.071111688	1.000000000
Acinonyx jubatus	0.011315311	0.000066832	0.042886923	1.000000000
Acomys airensis	0.004636064	0.000056496	0.016113728	1.000000000
Acomys cahirinus	0.006062683	0.000077967	0.021270339	1.000000000
Acomys cilicicus	0.021432417	0.000039394	0.086738406	1.000000000
Acomys cineraceus	0.005424785	0.000035374	0.019184750	1.000000000
Acomys dimidiatus	0.006447534	0.000192389	0.019121178	1.000000000
Acomys ignitus	0.005284764	0.000034404	0.018059464	1.000000000
Acomys johannis	0.007007018	0.000197472	0.026973208	1.000000000
Acomys kempi	0.006906938	0.000034978	0.025077968	1.000000000
Acomys louisae	0.005491190	0.000044706	0.018052151	1.000000000
Acomys minous	0.018447345	0.000105322	0.081418940	1.000000000
Acomys mullah	0.005995047	0.000042918	0.017883626	1.000000000
Acomys muzei	0.004221632	0.000047122	0.015011592	1.000000000
Acomys nesiotes	0.039355366	0.000013238	0.213837860	1.000000000
Acomys ngurui	0.004120008	0.000059305	0.013893551	1.000000000
Acomys percivali	0.005345468	0.000029577	0.019563569	1.000000000
Acomys russatus	0.005800717	0.000162312	0.022975896	1.000000000
Acomys selousi	0.004342600	0.000072494	0.015747212	1.000000000
Acomys seurati	0.005588373	0.000050443	0.018588936	1.000000000
Acomys spinosissimus	0.004764072	0.000070800	0.015731301	1.000000000
Acomys wilsoni	0.004473139	0.000064786	0.015920001	1.000000000
Aconaemys fuscus	0.005100746	0.000031211	0.016325306	1.000000000
Aconaemys porteri	0.015584531	0.000218709	0.058451837	1.000000000
Aconaemys sagei	0.029457462	0.000011813	0.141739638	1.000000000
Acrobates pygmaeus	0.004268471	0.000253576	0.013611065	1.000000000
Addax nasomaculatus	0.079566698	0.000021449	0.438495448	1.000000000
Aegialomys galapagoensis	0.014621664	0.000191385	0.054213464	1.000000000
Aegialomys xanthaeolus	0.004802948	0.000126319	0.016830304	1.000000000
Aepeomys lugens	0.004791013	0.000065305	0.014295163	1.000000000
Aepeomys reigi	0.013922881	0.000218447	0.057976561	1.000000000
Aepyceros melampus	0.003864805	0.000024337	0.014743242	1.000000000
Aepyprymnus rufescens	0.004416354	0.000096812	0.015265541	1.000000000
Aeretes melanopterus	0.009479934	0.000045747	0.036097193	1.000000000
Aeromys tephromelas	0.034381930	0.000005235	0.184451081	1.000000000
Aeromys thomasi	0.005760955	0.000150783	0.019077429	1.000000000
Aethalops aequalis	0.004469478	0.000088839	0.013357237	1.000000000
Aethalops alecto	0.005156857	0.000186000	0.017917414	1.000000000
Aethomys bocagei	0.004537766	0.000029670	0.017568033	1.000000000
Aethomys chrysophilus	0.004857975	0.000091345	0.017415958	1.000000000
Aethomys hindei	0.004471289	0.000114906	0.015242970	1.000000000
Aethomys ineptus	0.005206923	0.000111231	0.018014722	1.000000000
Aethomys kaiseri	0.004145734	0.000044293	0.014183991	1.000000000
Aethomys nyikae	0.005068222	0.000101032	0.018003395	1.000000000
Aethomys silindensis	0.036743584	0.000123050	0.172753271	1.000000000
Aethomys stannarius	0.022451891	0.000168233	0.073052189	1.000000000
Aethomys thomasi	0.005553596	0.000048486	0.019606401	1.000000000
Ailuropoda melanoleuca	0.010099193	0.000114735	0.039837181	1.000000000
Ailurops melanotis	0.118743621	0.000092165	0.579516802	1.000000000
Ailurops ursinus	0.012826908	0.000034640	0.048101099	1.000000000
Ailurus fulgens	0.030639614	0.000037131	0.130396288	1.000000000
Akodon aerosus	0.004562993	0.000016664	0.015659249	1.000000000
Akodon affinis	0.005856915	0.000017872	0.020789963	1.000000000
Akodon albiventer	0.004590523	0.000181964	0.014790144	1.000000000
Akodon azarae	0.005538004	0.000190506	0.020291947	1.000000000
Akodon boliviensis	0.005635180	0.000015113	0.022446207	1.000000000
Akodon budini	0.004797956	0.000111421	0.018253446	1.000000000
Akodon caenosus	0.024542047	0.000026675	0.114047058	1.000000000
Akodon cursor	0.005378600	0.000044394	0.019469979	1.000000000
Akodon dayi	0.004300291	0.000034652	0.014810375	1.000000000
Akodon dolores	0.004203049	0.000139903	0.013380666	1.000000000
Akodon fumeus	0.005110214	0.000070308	0.016518914	1.000000000
Akodon iniscatus	0.004437410	0.000020103	0.014401359	1.000000000
Akodon juninensis	0.005064932	0.000030547	0.017322932	1.000000000
Akodon kofordi	0.005984219	0.000003617	0.019771983	1.000000000
Akodon lindberghi	0.028845945	0.000182594	0.095369096	1.000000000
Akodon lutescens	0.004257634	0.000048721	0.014684097	1.000000000
Akodon mimus	0.005376911	0.000037516	0.018112733	1.000000000
Akodon molinae	0.004933897	0.000032413	0.017883149	1.000000000
Akodon mollis	0.005656903	0.000020567	0.019283536	1.000000000
Akodon montensis	0.005878146	0.000043083	0.021614590	1.000000000
Akodon mystax	0.024562735	0.000182741	0.095399064	1.000000000
Akodon orophilus	0.004502500	0.000262497	0.015407162	1.000000000
Akodon paranaensis	0.005165912	0.000031799	0.016938117	1.000000000
Akodon pervalens	0.014251795	0.000026859	0.059523280	1.000000000
Akodon philipmyersi	0.031190144	0.000006462	0.102756455	1.000000000
Akodon polopi	0.006165437	0.000098455	0.016560082	1.000000000
Akodon reigi	0.004678725	0.000250404	0.016293163	1.000000000
Akodon sanctipaulensis	0.027233840	0.000079941	0.101295915	1.000000000
Akodon serrensis	0.004273268	0.000067102	0.014872408	1.000000000
Akodon siberiae	0.010954244	0.000012906	0.043840143	1.000000000
Akodon simulator	0.005251389	0.000026463	0.018369997	1.000000000
Akodon spegazzinii	0.005458034	0.000121266	0.019245917	1.000000000
Akodon subfuscus	0.006113129	0.000279807	0.018848668	1.000000000
Akodon surdus	0.024893614	0.000031737	0.086424109	1.000000000
Akodon sylvanus	0.004414556	0.000114975	0.014043776	1.000000000
Akodon toba	0.005813330	0.000243178	0.021868985	1.000000000
Akodon torques	0.005877317	0.000057191	0.019653670	1.000000000
Akodon varius	0.033817442	0.000165380	0.159323042	1.000000000
Alcelaphus buselaphus	0.004122043	0.000362355	0.014465363	1.000000000
Alces alces	0.004076882	0.000067081	0.014311200	1.000000000
Alionycteris paucidentata	0.005399281	0.000242858	0.020128280	1.000000000
Allactaga balikunica	0.006100597	0.000070492	0.023811592	1.000000000
Allactaga bullata	0.004527266	0.000164097	0.016370972	1.000000000
Allactaga elater	0.005329439	0.000096961	0.018339749	1.000000000
Allactaga euphratica	0.009358796	0.000014151	0.034666694	1.000000000
Allactaga firouzi	0.023841106	0.000081237	0.091620595	1.000000000
Allactaga hotsoni	0.004252836	0.000151760	0.015987317	1.000000000
Allactaga major	0.004388456	0.000060280	0.015314139	1.000000000
Allactaga severtzovi	0.003889414	0.000027196	0.012345313	1.000000000
Allactaga sibirica	0.004717351	0.000090736	0.015453020	1.000000000
Allactaga tetradactyla	0.027809042	0.000196573	0.104215056	1.000000000
Allactaga vinogradovi	0.010775463	0.000051730	0.042345674	1.000000000
Allactaga williamsi	0.006146056	0.000032779	0.020780848	1.000000000
Allactodipus bobrinskii	0.004779203	0.000131522	0.016121412	1.000000000
Allenopithecus nigroviridis	0.004197678	0.000008594	0.014139442	1.000000000
Allocebus trichotis	0.017191606	0.000007201	0.067667473	1.000000000
Allochrocebus lhoesti	0.013628634	0.000203936	0.049409509	1.000000000
Allochrocebus preussi	0.032626141	0.000047840	0.123695276	1.000000000
Allochrocebus solatus	0.007378857	0.000166996	0.023127677	1.000000000
Allocricetulus curtatus	0.005391038	0.000047585	0.019689272	1.000000000
Allocricetulus eversmanni	0.005431390	0.000012418	0.017351590	1.000000000
Alouatta arctoidea	0.004027147	0.000014860	0.014356807	1.000000000
Alouatta belzebul	0.010923224	0.000222521	0.032937891	1.000000000
Alouatta caraya	0.003881082	0.000077122	0.014309892	1.000000000
Alouatta discolor	0.017416347	0.000123582	0.062328231	1.000000000
Alouatta guariba	0.003990674	0.000020096	0.014051390	1.000000000
Alouatta macconnelli	0.002628596	0.000240619	0.008617917	1.000000000
Alouatta nigerrima	0.003783682	0.000145931	0.012725846	1.000000000
Alouatta palliata	0.003432619	0.000038443	0.011847564	1.000000000
Alouatta pigra	0.023857433	0.000009127	0.085466101	1.000000000
Alouatta sara	0.003453323	0.000002896	0.011685817	1.000000000
Alouatta ululata	0.027870383	0.000078971	0.104641227	1.000000000
Alticola albicaudus	0.046879926	0.000079221	0.271806589	1.000000000
Alticola argentatus	0.005952488	0.000233622	0.021133273	1.000000000
Alticola barakshin	0.004710905	0.000214948	0.016823765	1.000000000
Alticola lemminus	0.005721568	0.000573210	0.020091823	1.000000000
Alticola macrotis	0.005405609	0.000274390	0.016348259	1.000000000
Alticola montosa	0.020958174	0.000019084	0.087886271	1.000000000
Alticola olchonensis	0.039996494	0.000027430	0.164589130	1.000000000
Alticola roylei	0.011216340	0.000297333	0.042280554	1.000000000
Alticola semicanus	0.005587198	0.000041944	0.020819437	1.000000000
Alticola stoliczkanus	0.004764775	0.000081398	0.016060637	1.000000000
Alticola strelzowi	0.004849691	0.000106724	0.015876415	1.000000000
Alticola tuvinicus	0.010220977	0.000016714	0.021589834	1.000000000
Amblysomus corriae	0.010540656	0.000013122	0.043408384	1.000000000
Amblysomus hottentotus	0.006439830	0.000189728	0.021012720	1.000000000
Amblysomus marleyi	0.045359912	0.000000568	0.192352867	1.000000000
Amblysomus robustus	0.018462048	0.000028238	0.069199651	1.000000000
Amblysomus septentrionalis	0.008387977	0.000057458	0.030997191	1.000000000
Ametrida centurio	0.004376751	0.000011750	0.014042342	1.000000000
Ammodillus imbellis	0.022426914	0.000076845	0.084274816	1.000000000
Ammodorcas clarkei	0.015119465	0.000015189	0.062865388	1.000000000
Ammospermophilus harrisii	0.004593476	0.000072948	0.015941415	1.000000000
Ammospermophilus interpres	0.005923926	0.000023596	0.020705622	1.000000000
Ammospermophilus leucurus	0.004850597	0.000048009	0.015586708	1.000000000
Ammospermophilus nelsoni	0.048131644	0.000023147	0.210119051	1.000000000
Ammotragus lervia	0.013071990	0.000010543	0.055033851	1.000000000
Amorphochilus schnablii	0.017171272	0.000052941	0.067796152	1.000000000
Amphinectomys savamis	0.024477335	0.000060455	0.075849459	1.000000000
Anathana ellioti	0.005108854	0.000085992	0.016334273	1.000000000
Andalgalomys olrogi	0.004567827	0.000021599	0.016209662	1.000000000
Andalgalomys pearsoni	0.004248986	0.000022351	0.013975313	1.000000000
Andinomys edax	0.004600671	0.000133934	0.012041974	1.000000000
Anisomys imitator	0.005615108	0.000057679	0.018491837	1.000000000
Anomalurus beecrofti	0.003729742	0.000053844	0.012944234	1.000000000
Anomalurus derbianus	0.004420894	0.000252972	0.013849284	1.000000000
Anomalurus pelii	0.015694151	0.000183250	0.068874331	1.000000000
Anomalurus pusillus	0.005963750	0.000177712	0.021278397	1.000000000
Anonymomys mindorensis	0.018636841	0.000139715	0.092550772	1.000000000
Anotomys leander	0.049493265	0.000031211	0.218095497	1.000000000
Anoura aequatoris	0.006082160	0.000242811	0.021530200	1.000000000
Anoura cadenai	0.022895398	0.000046719	0.097291153	1.000000000
Anoura caudifer	0.004545901	0.000059178	0.015528548	1.000000000
Anoura cultrata	0.005414087	0.000660315	0.019647612	1.000000000
Anoura fistulata	0.017628597	0.000254246	0.048104238	1.000000000
Anoura geoffroyi	0.004476587	0.000130152	0.015644094	1.000000000
Anoura latidens	0.004721204	0.000265405	0.015205405	1.000000000
Anoura luismanueli	0.006008201	0.000060203	0.020508834	1.000000000
Anoura peruana	0.003778351	0.000183437	0.013487309	1.000000000
Anourosorex assamensis	0.004892302	0.000083700	0.015830033	1.000000000
Anourosorex schmidi	0.019397183	0.000112500	0.092420176	1.000000000
Anourosorex squamipes	0.006115482	0.000011872	0.020072840	1.000000000
Anourosorex yamashinai	0.004778487	0.000141059	0.015851636	1.000000000
Antechinomys laniger	0.005710607	0.000021471	0.018876110	1.000000000
Antechinus adustus	0.004530919	0.000335296	0.014312706	1.000000000
Antechinus agilis	0.006168371	0.000208936	0.021760903	1.000000000
Antechinus bellus	0.014325696	0.000196209	0.057524386	1.000000000
Antechinus flavipes	0.004472778	0.000136469	0.015179322	1.000000000
Antechinus godmani	0.005188732	0.000193545	0.019083579	1.000000000
Antechinus leo	0.005056676	0.000042666	0.016206993	1.000000000
Antechinus minimus	0.004382257	0.000241750	0.014788296	1.000000000
Antechinus stuartii	0.005786503	0.000051843	0.015615174	1.000000000
Antechinus subtropicus	0.004758236	0.000015829	0.016801332	1.000000000
Antechinus swainsonii	0.003932430	0.000036588	0.012559314	1.000000000
Anthops ornatus	0.014577912	0.000104029	0.049914381	1.000000000
Antidorcas marsupialis	0.004836862	0.000049634	0.015854633	1.000000000
Antilocapra americana	0.006355456	0.000046547	0.017263834	1.000000000
Antilope cervicapra	0.005917868	0.000092941	0.023871740	1.000000000
Antrozous pallidus	0.006029975	0.000050508	0.020120159	1.000000000
Aonyx capensis	0.009942480	0.000228439	0.038950553	1.000000000
Aonyx cinereus	0.013454267	0.000141791	0.056436156	1.000000000
Aonyx congicus	0.008933977	0.000104174	0.033764302	1.000000000
Aotus azarae	0.004293747	0.000157407	0.013857831	1.000000000
Aotus brumbacki	0.012479246	0.000204611	0.058580315	1.000000000
Aotus griseimembra	0.016534050	0.000067611	0.041472646	1.000000000
Aotus jorgehernandezi	0.018055215	0.000091709	0.071539601	1.000000000
Aotus lemurinus	0.009229635	0.000405741	0.034991136	1.000000000
Aotus miconax	0.024856932	0.000061466	0.110196807	1.000000000
Aotus nancymaae	0.009585582	0.000212040	0.036626571	1.000000000
Aotus nigriceps	0.004135414	0.000008455	0.015252872	1.000000000
Aotus trivirgatus	0.004928813	0.001054045	0.015043224	1.000000000
Aotus vociferans	0.004117058	0.000090625	0.014567362	0.990000000
Aotus zonalis	0.022113293	0.000031679	0.050719443	1.000000000
Aplodontia rufa	0.005189731	0.000419124	0.018615379	1.000000000
Apodemus agrarius	0.005721833	0.000114479	0.019438501	1.000000000
Apodemus alpicola	0.006478002	0.000082105	0.022365479	1.000000000
Apodemus argenteus	0.004518787	0.000014354	0.016464698	1.000000000
Apodemus avicennicus	0.031677413	0.000043184	0.133183881	1.000000000
Apodemus chevrieri	0.004286810	0.000094069	0.014069595	1.000000000
Apodemus draco	0.005605544	0.000122176	0.018648516	1.000000000
Apodemus epimelas	0.004503773	0.000065755	0.014003788	1.000000000
Apodemus flavicollis	0.006214153	0.000035213	0.022037775	1.000000000
Apodemus gurkha	0.007283674	0.000229189	0.017423695	1.000000000
Apodemus hyrcanicus	0.009363942	0.000016846	0.035484481	1.000000000
Apodemus latronum	0.005462856	0.000242477	0.021036486	1.000000000
Apodemus mystacinus	0.005396842	0.000182967	0.018332281	1.000000000
Apodemus pallipes	0.005336123	0.000149591	0.017607607	1.000000000
Apodemus peninsulae	0.007416354	0.000213505	0.026020504	1.000000000
Apodemus ponticus	0.004550331	0.000015438	0.015369176	1.000000000
Apodemus rusiges	0.004632725	0.000072155	0.017138965	1.000000000
Apodemus semotus	0.004827358	0.000071775	0.015460212	1.000000000
Apodemus speciosus	0.004477217	0.000204896	0.013423076	1.000000000
Apodemus sylvaticus	0.006503908	0.000113436	0.019825429	1.000000000
Apodemus uralensis	0.005034646	0.000064227	0.015988534	1.000000000
Apodemus witherbyi	0.004184674	0.000139734	0.014900840	1.000000000
Apomys abrae	0.005582157	0.000262741	0.018006058	1.000000000
Apomys aurorae	0.005106760	0.000207472	0.016911662	1.000000000
Apomys banahao	0.004434480	0.000077661	0.015818037	1.000000000
Apomys brownorum	0.021378766	0.000041152	0.093725020	1.000000000
Apomys camiguinensis	0.013586004	0.000203270	0.057856850	1.000000000
Apomys datae	0.005045981	0.000223392	0.018274254	1.000000000
Apomys gracilirostris	0.005571908	0.000080763	0.020585503	1.000000000
Apomys hylocetes	0.006654105	0.000082783	0.022485797	1.000000000
Apomys insignis	0.005481970	0.000216931	0.019850205	1.000000000
Apomys iridensis	0.004222553	0.000012107	0.015154216	1.000000000
Apomys littoralis	0.030290287	0.000234336	0.125624637	1.000000000
Apomys lubangensis	0.005519037	0.000009099	0.017466181	1.000000000
Apomys magnus	0.005487172	0.000124738	0.021071487	1.000000000
Apomys microdon	0.004876570	0.000290734	0.017443735	1.000000000
Apomys minganensis	0.004986535	0.000028833	0.016490019	1.000000000
Apomys musculus	0.004441756	0.000083789	0.014109019	1.000000000
Apomys sacobianus	0.005803090	0.000195283	0.021266944	1.000000000
Apomys sierrae	0.004942045	0.000174639	0.017090785	1.000000000
Apomys zambalensis	0.005544135	0.000090325	0.018703931	1.000000000
Aproteles bulmerae	0.108450303	0.000228225	0.486033273	1.000000000
Arabitragus jayakari	0.033268045	0.000026200	0.153650141	1.000000000
Arborimus albipes	0.007551785	0.000123622	0.019445942	1.000000000
Arborimus longicaudus	0.008927823	0.000221320	0.034237694	1.000000000
Arborimus pomo	0.011777189	0.000157549	0.041355236	1.000000000
Archboldomys luzonensis	0.026550554	0.000030445	0.083967507	1.000000000
Archboldomys maximus	0.032407262	0.000027578	0.157802196	1.000000000
Arctictis binturong	0.015285365	0.000328877	0.066353294	1.000000000
Arctocebus aureus	0.004051820	0.000020728	0.013887268	1.000000000
Arctocebus calabarensis	0.012285487	0.000008072	0.041530802	1.000000000
Arctocephalus australis	0.004935229	0.000059343	0.016321418	1.000000000
Arctocephalus australis	0.004141160	0.000455198	0.013476839	1.000000000
Arctocephalus forsteri	0.004425118	0.000022353	0.014318147	1.000000000
Arctocephalus galapagoensis	0.034184579	0.000037692	0.114052809	1.000000000
Arctocephalus gazella	0.004420898	0.000048508	0.014001086	1.000000000
Arctocephalus philippii	0.004390656	0.000067749	0.013727758	1.000000000
Arctocephalus pusillus	0.003572358	0.000123333	0.011718986	1.000000000
Arctocephalus townsendi	0.003615704	0.000073952	0.011928999	1.000000000
Arctocephalus tropicalis	0.004174224	0.000090337	0.014250460	1.000000000
Arctogalidia trivirgata	0.003401095	0.000091438	0.011936039	1.000000000
Arctonyx albogularis	0.004880142	0.000096400	0.016372230	1.000000000
Arctonyx collaris	0.015234920	0.000092271	0.063048960	1.000000000
Arctonyx hoevenii	0.004085121	0.000008047	0.013404370	1.000000000
Ardops nichollsi	0.008002309	0.000026197	0.027385580	1.000000000
Arielulus aureocollaris	0.005342914	0.000065364	0.018785037	1.000000000
Arielulus circumdatus	0.005140589	0.000046797	0.020416131	1.000000000
Arielulus cuprosus	0.012520541	0.000030533	0.050117591	1.000000000
Arielulus societatis	0.019856015	0.000091820	0.080279416	1.000000000
Arielulus torquatus	0.005547782	0.000441752	0.020279171	1.000000000
Ariteus flavescens	0.004649214	0.000081824	0.017211184	1.000000000
Artibeus aequatorialis	0.004151422	0.000016225	0.013709358	1.000000000
Artibeus amplus	0.005201102	0.000040181	0.016297209	1.000000000
Artibeus concolor	0.006318727	0.000074217	0.017154999	1.000000000
Artibeus fimbriatus	0.006006952	0.000202560	0.022345572	1.000000000
Artibeus fraterculus	0.004874094	0.000010818	0.015854491	1.000000000
Artibeus hirsutus	0.004620890	0.000140308	0.017109590	1.000000000
Artibeus inopinatus	0.013383320	0.000029934	0.060123980	1.000000000
Artibeus jamaicensis	0.003968127	0.000027203	0.012533521	1.000000000
Artibeus lituratus	0.007056565	0.000096034	0.022848948	1.000000000
Artibeus obscurus	0.004981794	0.000110880	0.018382435	1.000000000
Artibeus planirostris	0.003730461	0.000021730	0.012477536	1.000000000
Artibeus schwartzi	0.017701981	0.000216722	0.068135591	1.000000000
Arvicanthis abyssinicus	0.005811011	0.000015275	0.023004306	1.000000000
Arvicanthis ansorgei	0.004532667	0.000076515	0.016356129	1.000000000
Arvicanthis blicki	0.009019342	0.000094245	0.039674655	1.000000000
Arvicanthis nairobae	0.005127816	0.000008675	0.017869575	1.000000000
Arvicanthis neumanni	0.006245985	0.000252918	0.016609619	1.000000000
Arvicanthis niloticus	0.004405817	0.000072301	0.014103754	1.000000000
Arvicanthis rufinus	0.005063672	0.000003642	0.017904997	1.000000000
Arvicola amphibius	0.004610961	0.000139148	0.015825282	1.000000000
Arvicola sapidus	0.017767993	0.000130097	0.074302669	1.000000000
Arvicola scherman	0.004383927	0.000035901	0.014416221	1.000000000
Asellia arabica	0.022273368	0.000064620	0.081312828	1.000000000
Asellia italosomalica	0.017398379	0.000043901	0.043186022	1.000000000
Asellia patrizii	0.004256456	0.000134098	0.013903162	1.000000000
Asellia tridens	0.005706782	0.000094962	0.021500782	1.000000000
Aselliscus stoliczkanus	0.004483720	0.000331959	0.014847811	1.000000000
Aselliscus tricuspidatus	0.005011921	0.000218226	0.016687018	1.000000000
Atelerix albiventris	0.004004586	0.000140425	0.012122134	1.000000000
Atelerix algirus	0.006054431	0.000144138	0.016024809	1.000000000
Atelerix frontalis	0.005161205	0.000034524	0.017646042	1.000000000
Atelerix sclateri	0.004833961	0.000043712	0.016455598	1.000000000
Ateles belzebuth	0.014189041	0.000071121	0.065824759	1.000000000
Ateles chamek	0.028007243	0.000279134	0.130117781	1.000000000
Ateles fusciceps	0.059447716	0.000025329	0.321349178	1.000000000
Ateles geoffroyi	0.021796949	0.000193196	0.086383253	1.000000000
Ateles hybridus	0.051631641	0.000027240	0.232077258	1.000000000
Ateles marginatus	0.016897590	0.000148221	0.068218403	1.000000000
Ateles paniscus	0.012323416	0.000056640	0.045070680	1.000000000
Atelocynus microtis	0.011437567	0.000142584	0.043258810	1.000000000
Atherurus africanus	0.004092391	0.000144833	0.014385850	1.000000000
Atherurus macrourus	0.005263483	0.000071626	0.016438426	1.000000000
Atilax paludinosus	0.005722846	0.000063835	0.017861943	1.000000000
Atlantoxerus getulus	0.004272713	0.000049900	0.013130411	1.000000000
Atopogale cubana	0.036149422	0.000298668	0.138056862	1.000000000
Auliscomys boliviensis	0.005640217	0.000045282	0.021405887	1.000000000
Auliscomys pictus	0.004482641	0.000186878	0.014016093	1.000000000
Auliscomys sublimis	0.005360052	0.000022633	0.017845442	1.000000000
Austronomus australis	0.006128436	0.000012910	0.018198976	1.000000000
Austronomus kuboriensis	0.005018590	0.000008472	0.015449810	1.000000000
Avahi betsileo	0.030823565	0.000010572	0.152775028	1.000000000
Avahi cleesei	0.030233886	0.000073703	0.105319166	1.000000000
Avahi laniger	0.012966729	0.000055943	0.053788641	1.000000000
Avahi meridionalis	0.044481280	0.000023042	0.207221348	1.000000000
Avahi mooreorum	0.025816482	0.000188875	0.086210645	1.000000000
Avahi occidentalis	0.039174447	0.000036660	0.198451428	1.000000000
Avahi peyrierasi	0.014321716	0.000050423	0.057043410	1.000000000
Avahi ramanantsoavanai	0.010894646	0.000240673	0.041867155	1.000000000
Avahi unicolor	0.029065691	0.000389365	0.125200687	1.000000000
Axis axis	0.005470461	0.000416686	0.019508339	1.000000000
Axis calamianensis	0.035338275	0.000023285	0.141960578	1.000000000
Axis kuhlii	0.106958366	0.000122575	0.523054253	1.000000000
Axis porcinus	0.031394809	0.000097280	0.102091389	1.000000000
Babyrousa babyrussa	0.016034150	0.000001935	0.045472764	1.000000000
Babyrousa celebensis	0.019530938	0.000014654	0.068157191	1.000000000
Babyrousa togeanensis	0.034578727	0.000053825	0.133401349	1.000000000
Baeodon alleni	0.003889858	0.000288840	0.013658145	1.000000000
Baeodon gracilis	0.004049133	0.000199061	0.014903206	1.000000000
Baiomys musculus	0.005428084	0.000050635	0.019472242	1.000000000
Baiomys taylori	0.006484656	0.000089167	0.027461347	1.000000000
Baiyankamys habbema	0.030078417	0.000210532	0.113989264	1.000000000
Baiyankamys shawmayeri	0.005836008	0.000004407	0.018260406	1.000000000
Balaena mysticetus	0.002606937	0.000064970	0.008958404	1.000000000
Balaena mysticetus	0.003142867	0.000013720	0.011608277	1.000000000
Balaena mysticetus	0.002749573	0.000027078	0.009269332	1.000000000
Balaena mysticetus	0.003460844	0.000041874	0.012206169	1.000000000
Balaenoptera acutorostrata	0.003912878	0.000172568	0.013198862	1.000000000
Balaenoptera bonaerensis	0.006017694	0.000293191	0.025568230	1.000000000
Balaenoptera borealis	0.012850089	0.000109842	0.054561539	1.000000000
Balaenoptera edeni	0.003092003	0.000336472	0.010985142	1.000000000
Balaenoptera edeni	0.003606342	0.000052504	0.013657910	1.000000000
Balaenoptera musculus	0.014721230	0.000023370	0.043086599	1.000000000
Balaenoptera omurai	0.007909750	0.000124717	0.023402530	1.000000000
Balaenoptera physalus	0.006842390	0.000002249	0.024002071	0.990000000
Balaenoptera physalus	0.005921973	0.000037500	0.025751566	0.990000000
Balantiopteryx infusca	0.014818496	0.000000416	0.061189735	1.000000000
Balantiopteryx io	0.014718822	0.000063666	0.052262437	1.000000000
Balantiopteryx plicata	0.005188751	0.000119882	0.016991950	1.000000000
Balionycteris maculata	0.005163348	0.000003130	0.018625922	1.000000000
Bandicota bengalensis	0.005491103	0.000250131	0.018085670	1.000000000
Bandicota indica	0.004045337	0.000349046	0.014202429	1.000000000
Bandicota savilei	0.005006246	0.000057916	0.018653017	1.000000000
Barbastella barbastellus	0.008402007	0.000035538	0.031801975	1.000000000
Barbastella leucomelas	0.005300747	0.000155029	0.017565177	1.000000000
Bassaricyon alleni	0.010375813	0.000073028	0.017988475	1.000000000
Bassaricyon gabbii	0.003391756	0.000126106	0.012299975	1.000000000
Bassaricyon medius	0.005094710	0.000182744	0.017318230	1.000000000
Bassaricyon neblina	0.008644512	0.000257996	0.035000256	1.000000000
Bassariscus astutus	0.004802433	0.000322096	0.015911599	1.000000000
Bassariscus sumichrasti	0.003743009	0.000162759	0.013601991	1.000000000
Bathyergus janetta	0.005242110	0.000052199	0.018229361	1.000000000
Bathyergus suillus	0.006645362	0.000246773	0.021657322	1.000000000
Batomys dentatus	0.033554611	0.000023136	0.162055650	1.000000000
Batomys granti	0.005787848	0.000204647	0.023813640	1.000000000
Batomys hamiguitan	0.027243153	0.000058584	0.109801820	1.000000000
Batomys russatus	0.041273292	0.000092876	0.165043146	1.000000000
Batomys salomonseni	0.004877975	0.000471370	0.017706023	1.000000000
Batomys uragon	0.005824652	0.000110314	0.018621183	1.000000000
Bauerus dubiaquercus	0.009173579	0.000093479	0.035204881	1.000000000
Bdeogale crassicauda	0.005754043	0.000184393	0.020267491	1.000000000
