species	EN_p_ext_0
Cyanocorax sanblasianus	0.006893167444
Cyanocorax violaceus	0.006834056302
Cyanocorax yncas	0.006228416972
Cyanocorax yucatanicus	0.007956137075
Cyanoderma bicolor	0.011095167095
Cyanoderma chrysaeum	0.011095167095
Cyanoderma erythropterum	0.011095167095
Cyanoderma melanothorax	0.011095167095
Cyanoderma pyrrhops	0.011095167095
Cyanoderma ruficeps	0.011095167095
Cyanoderma rufifrons	0.011095167095
Cyanograucalus azureus	0.011095167095
Cyanolanius comorensis	0.011095167095
Cyanolanius madagascarinus	0.011095167095
Cyanolimnas cerverai	0.009565993822
Cyanoliseus patagonus	0.008472712874
Cyanoloxia brissonii	0.011095167095
Cyanoloxia cyanoides	0.011095167095
Cyanoloxia glaucocaerulea	0.011095167095
Cyanoloxia rothschildii	0.011095167095
Cyanolyca argentigula	0.009703263344
Cyanolyca armillata	0.011095167095
Cyanolyca cucullata	0.009760561227
Cyanolyca mirabilis	0.011095167095
Cyanolyca nanus	0.011095167095
Cyanolyca pulchra	0.011095167095
Cyanolyca pumilo	0.011095167095
Cyanolyca quindiuna	0.011095167095
Cyanolyca turcosa	0.011095167095
Cyanolyca viridicyanus	0.011095167095
Cyanomitra alinae	0.011095167095
Cyanomitra bannermani	0.011095167095
Cyanomitra cyanolaema	0.011095167095
Cyanomitra olivacea	0.011095167095
Cyanomitra oritis	0.011095167095
Cyanomitra verreauxii	0.011095167095
Cyanomitra verticalis	0.011095167095
Cyanophaia bicolor	0.011095167095
Cyanopica cooki	0.011095167095
Cyanopica cyanus	0.011095167095
Cyanoptila cumatilis	0.011095167095
Cyanoptila cyanomelana	0.011095167095
Cyanoramphus auriceps	0.011095167095
Cyanoramphus forbesi	0.011095167095
Cyanoramphus malherbi	0.011095167095
Cyanoramphus novaezelandiae	0.007283535601
Cyanoramphus unicolor	0.009042667105
Cyclarhis gujanensis	0.011095167095
Cyclarhis nigrirostris	0.011095167095
Cyclopsitta amabilis	0.010055243672
Cyclopsitta coxeni	0.010055243672
Cyclopsitta diophthalma	0.011095167095
Cyclopsitta gulielmitertii	0.011095167095
Cyclopsitta melanogenia	0.010055243672
Cyclopsitta nigrifrons	0.010055243672
Cygnus atratus	0.004269329402
Cygnus buccinator	0.004783698271
Cygnus columbianus	0.003713696551
Cygnus cygnus	0.004606439214
Cygnus melancoryphus	0.005892873139
Cygnus olor	0.004543596519
Cymbilaimus lineatus	0.011095167095
Cymbilaimus sanctaemariae	0.011095167095
Cymbirhynchus affinis	0.011095167095
Cymbirhynchus macrorhynchos	0.011095167095
Cynanthus doubledayi	0.011095167095
Cynanthus latirostris	0.011095167095
Cynanthus lawrencei	0.011095167095
Cynanthus sordidus	0.011095167095
Cyornis banyumas	0.011095167095
Cyornis brunneatus	0.011095167095
Cyornis caerulatus	0.011095167095
Cyornis camarinensis	0.011095167095
Cyornis colonus	0.011095167095
Cyornis concretus	0.011095167095
Cyornis djampeanus	0.011095167095
Cyornis glaucicomans	0.011095167095
Cyornis hainanus	0.011095167095
Cyornis herioti	0.011095167095
Cyornis hoevelli	0.011095167095
Cyornis hyacinthinus	0.011095167095
Cyornis lemprieri	0.011095167095
Cyornis magnirostris	0.011095167095
Cyornis nicobaricus	0.011095167095
Cyornis olivaceus	0.011095167095
Cyornis omissus	0.011095167095
Cyornis oscillans	0.011095167095
Cyornis pallidipes	0.011095167095
Cyornis poliogenys	0.011095167095
Cyornis rubeculoides	0.011095167095
Cyornis ruckii	0.011095167095
Cyornis ruficauda	0.011095167095
Cyornis rufigastra	0.011095167095
Cyornis sanfordi	0.011095167095
Cyornis stresemanni	0.011095167095
Cyornis sumatrensis	0.011095167095
Cyornis superbus	0.011095167095
Cyornis tickelliae	0.011095167095
Cyornis turcosus	0.011095167095
Cyornis umbratilis	0.011095167095
Cyornis unicolor	0.011095167095
Cyphorhinus arada	0.011095167095
Cyphorhinus dichrous	0.011095167095
Cyphorhinus phaeocephalus	0.011095167095
Cyphorhinus thoracicus	0.011095167095
Cyphos macrodactylus	0.011095167095
Cypseloides cherriei	0.011095167095
Cypseloides cryptus	0.011095167095
Cypseloides fumigatus	0.011095167095
Cypseloides lemosi	0.011095167095
Cypseloides niger	0.011095167095
Cypseloides rothschildi	0.011095167095
Cypseloides senex	0.011095167095
Cypseloides storeri	0.011095167095
Cypsiurus balasiensis	0.011095167095
Cypsiurus parvus	0.011095167095
Cypsnagra hirundinacea	0.011095167095
Cyrtonyx montezumae	0.011095167095
Cyrtonyx ocellatus	0.010921397706
Cyrtonyx sallei	0.011095167095
Dacelo gaudichaud	0.010876151340
Dacelo leachii	0.010246864891
Dacelo novaeguineae	0.009663344211
Dacelo tyro	0.011095167095
Dacnis albiventris	0.011095167095
Dacnis berlepschi	0.011095167095
Dacnis cayana	0.011095167095
Dacnis egregia	0.011095167095
Dacnis flaviventer	0.011095167095
Dacnis hartlaubi	0.011095167095
Dacnis lineata	0.011095167095
Dacnis nigripes	0.011095167095
Dacnis venusta	0.011095167095
Dacnis viguieri	0.011095167095
Dactylortyx thoracicus	0.011095167095
Daphoenositta chrysoptera	0.011095167095
Daphoenositta miranda	0.011095167095
Daphoenositta papuensis	0.011095167095
Daption capense	0.003212703325
Daptrius ater	0.008335044946
Dasycrotapha plateni	0.011095167095
Dasycrotapha pygmaea	0.011095167095
Dasycrotapha speciosa	0.011095167095
Dasylophus superciliosus	0.011095167095
Dasyornis brachypterus	0.011095167095
Dasyornis broadbenti	0.011095167095
Dasyornis longirostris	0.011095167095
Deconychura longicauda	0.011095167095
Deconychura pallida	0.011095167095
Deconychura typica	0.011095167095
Deleornis axillaris	0.011095167095
Deleornis fraseri	0.011095167095
Delichon dasypus	0.011095167095
Delichon lagopodum	0.011095167095
Delichon nipalense	0.011095167095
Delichon urbicum	0.011095167095
Deltarhynchus flammulatus	0.011095167095
Dendragapus fuliginosus	0.011095167095
Dendragapus obscurus	0.009923331723
Dendrexetastes rufigula	0.011095167095
Dendrocincla anabatina	0.011095167095
Dendrocincla fuliginosa	0.011095167095
Dendrocincla homochroa	0.011095167095
Dendrocincla merula	0.011095167095
Dendrocincla turdina	0.011095167095
Dendrocincla tyrannina	0.011095167095
Dendrocitta bayleii	0.011043004896
Dendrocitta cinerascens	0.011095167095
Dendrocitta formosae	0.011095167095
Dendrocitta frontalis	0.011095167095
Dendrocitta leucogastra	0.011095167095
Dendrocitta occipitalis	0.011095167095
Dendrocitta vagabunda	0.011095167095
Dendrocolaptes certhia	0.010139772426
Dendrocolaptes hoffmannsi	0.011095167095
Dendrocolaptes picumnus	0.010894736716
Dendrocolaptes platyrostris	0.011095167095
Dendrocolaptes punctipectus	0.011095167095
Dendrocolaptes sanctithomae	0.011095167095
Dendrocopos analis	0.011095167095
Dendrocopos assimilis	0.011095167095
Dendrocopos atratus	0.011095167095
Dendrocopos darjellensis	0.011095167095
Dendrocopos himalayensis	0.011095167095
Dendrocopos hyperythrus	0.011095167095
Dendrocopos leucopterus	0.011095167095
Dendrocopos leucotos	0.011095167095
Dendrocopos macei	0.011095167095
Dendrocopos major	0.011095167095
Dendrocopos noguchii	0.008670235854
Dendrocopos owstoni	0.011095167095
Dendrocopos syriacus	0.011095167095
Dendrocygna arborea	0.009960983955
Dendrocygna arcuata	0.011095167095
Dendrocygna autumnalis	0.011095167095
Dendrocygna bicolor	0.011095167095
Dendrocygna eytoni	0.011095167095
Dendrocygna guttata	0.011095167095
Dendrocygna javanica	0.011095167095
Dendrocygna viduata	0.011095167095
Dendronanthus indicus	0.011095167095
Dendroperdix sephaena	0.011095167095
Dendropicos abyssinicus	0.011095167095
Dendropicos dorae	0.011095167095
Dendropicos elachus	0.011095167095
Dendropicos elliotii	0.011095167095
Dendropicos fuscescens	0.011095167095
Dendropicos gabonensis	0.011095167095
Dendropicos goertae	0.011095167095
Dendropicos griseocephalus	0.011095167095
Dendropicos johnstoni	0.011095167095
Dendropicos lugubris	0.011095167095
Dendropicos namaquus	0.011095167095
Dendropicos obsoletus	0.011095167095
Dendropicos poecilolaemus	0.011095167095
Dendropicos pyrrhogaster	0.011095167095
Dendropicos spodocephalus	0.011095167095
Dendropicos stierlingi	0.011095167095
Dendropicos xantholophus	0.011095167095
Dendroplex kienerii	0.011095167095
Dendroplex picus	0.011095167095
Dendrortyx barbatus	0.008203286804
Dendrortyx leucophrys	0.010142076715
Dendrortyx macroura	0.009444530796
Deroptyus accipitrinus	0.007782706240
Dessonornis anomalus	0.011095167095
Dessonornis archeri	0.011095167095
Dessonornis caffer	0.011095167095
Dessonornis humeralis	0.011095167095
Dessonornis macclounii	0.011095167095
Dessonornis mbuluensis	0.011095167095
Devioeca papuana	0.011095167095
Dicaeum aeneum	0.011095167095
Dicaeum agile	0.011095167095
Dicaeum annae	0.011095167095
Dicaeum anthonyi	0.011095167095
Dicaeum aureolimbatum	0.011095167095
Dicaeum australe	0.011095167095
Dicaeum beccarii	0.011095167095
Dicaeum bicolor	0.011095167095
Dicaeum cambodianum	0.011095167095
Dicaeum celebicum	0.011095167095
Dicaeum chrysorrheum	0.011095167095
Dicaeum concolor	0.011095167095
Dicaeum cruentatum	0.011095167095
Dicaeum erythrorhynchos	0.011095167095
Dicaeum erythrothorax	0.011095167095
Dicaeum everetti	0.011095167095
Dicaeum eximium	0.011095167095
Dicaeum geelvinkianum	0.011095167095
Dicaeum haematostictum	0.011095167095
Dicaeum hanieli	0.011095167095
Dicaeum hirundinaceum	0.011095167095
Dicaeum hypoleucum	0.011095167095
Dicaeum ignicolle	0.011095167095
Dicaeum igniferum	0.011095167095
Dicaeum ignipectus	0.011095167095
Dicaeum kampalili	0.011095167095
Dicaeum keiense	0.011095167095
Dicaeum luzoniense	0.011095167095
Dicaeum maugei	0.011095167095
Dicaeum melanozanthum	0.011095167095
Dicaeum minullum	0.011095167095
Dicaeum monticolum	0.011095167095
Dicaeum nehrkorni	0.011095167095
Dicaeum nigrilore	0.011095167095
Dicaeum nitidum	0.011095167095
Dicaeum pectorale	0.011095167095
Dicaeum proprium	0.011095167095
Dicaeum pygmaeum	0.011095167095
Dicaeum quadricolor	0.011095167095
Dicaeum retrocinctum	0.011095167095
Dicaeum sanguinolentum	0.011095167095
Dicaeum schistaceiceps	0.011095167095
Dicaeum trigonostigma	0.011095167095
Dicaeum tristrami	0.011095167095
Dicaeum trochileum	0.011095167095
Dicaeum vincens	0.011095167095
Dicaeum vulneratum	0.011095167095
Dicaeum wilhelminae	0.011095167095
Dichrozona cincta	0.011095167095
Dicrurus adsimilis	0.011095167095
Dicrurus aeneus	0.011095167095
Dicrurus aldabranus	0.011095167095
Dicrurus andamanensis	0.011095167095
Dicrurus annectens	0.011095167095
Dicrurus atripennis	0.011095167095
Dicrurus balicassius	0.011095167095
Dicrurus bracteatus	0.011095167095
Dicrurus caerulescens	0.011095167095
Dicrurus densus	0.011095167095
Dicrurus forficatus	0.011095167095
Dicrurus fuscipennis	0.011095167095
Dicrurus hottentottus	0.011095167095
Dicrurus leucophaeus	0.011095167095
Dicrurus lophorinus	0.011095167095
Dicrurus ludwigii	0.011095167095
Dicrurus macrocercus	0.011095167095
Dicrurus megarhynchus	0.011095167095
Dicrurus menagei	0.011095167095
Dicrurus modestus	0.011095167095
Dicrurus montanus	0.011095167095
Dicrurus paradiseus	0.011095167095
Dicrurus remifer	0.011095167095
Dicrurus striatus	0.011095167095
Dicrurus sumatranus	0.011095167095
Dicrurus waldenii	0.011095167095
Didunculus strigirostris	0.009956539457
Diglossa albilatera	0.011095167095
Diglossa baritula	0.011095167095
Diglossa brunneiventris	0.011095167095
Diglossa caerulescens	0.011095167095
Diglossa carbonaria	0.011095167095
Diglossa cyanea	0.011095167095
Diglossa duidae	0.011095167095
Diglossa glauca	0.011095167095
Diglossa gloriosa	0.011095167095
Diglossa gloriosissima	0.011095167095
Diglossa humeralis	0.011095167095
Diglossa indigotica	0.011095167095
Diglossa lafresnayii	0.011095167095
Diglossa major	0.011095167095
Diglossa mystacalis	0.011095167095
Diglossa plumbea	0.011095167095
Diglossa sittoides	0.011095167095
Diglossa venezuelensis	0.011095167095
Dinemellia dinemelli	0.011095167095
Dinopium benghalense	0.010607310463
Dinopium everetti	0.011095167095
Dinopium javanense	0.011095167095
Dinopium psarodes	0.011095167095
Dinopium rafflesii	0.011095167095
Dinopium shorii	0.010587179844
Diomedea amsterdamensis	0.002228947712
Diomedea antipodensis	0.002228947712
Diomedea dabbenena	0.002228947712
Diomedea epomophora	0.002228947712
Diomedea exulans	0.002228947712
Diomedea sanfordi	0.002228947712
Diopsittaca cumanensis	0.007236296423
Diopsittaca nobilis	0.007788138841
Discosura conversii	0.011095167095
Discosura langsdorffi	0.011095167095
Discosura letitiae	0.011095167095
Discosura longicaudus	0.011095167095
Discosura popelairii	0.011095167095
Diuca diuca	0.011095167095
Dives dives	0.011095167095
Dives warczewiczi	0.011095167095
Dolichonyx oryzivorus	0.011095167095
Doliornis remseni	0.011095167095
Doliornis sclateri	0.011095167095
Donacobius atricapilla	0.011095167095
Donacospiza albifrons	0.011095167095
Doricha eliza	0.011095167095
Doricha enicura	0.011095167095
Doryfera johannae	0.011095167095
Doryfera ludovicae	0.011095167095
Drepanis coccinea	0.011095167095
Drepanoptila holosericea	0.008767321627
Drepanorhynchus reichenowi	0.011095167095
Drepanornis albertisi	0.009484674293
Drepanornis bruijnii	0.010119080844
Dreptes thomensis	0.011095167095
Dromaius novaehollandiae	0.005831275361
Dromas ardeola	0.006178405876
Dromococcyx pavoninus	0.011095167095
Dromococcyx phasianellus	0.011095167095
Drymocichla incana	0.011095167095
Drymodes beccarii	0.011095167095
Drymodes brunneopygia	0.011095167095
Drymodes superciliaris	0.011095167095
Drymophila caudata	0.011095167095
Drymophila devillei	0.011095167095
Drymophila ferruginea	0.011095167095
Drymophila genei	0.011095167095
Drymophila hellmayri	0.011095167095
Drymophila klagesi	0.011095167095
Drymophila malura	0.011095167095
Drymophila ochropyga	0.011095167095
Drymophila rubricollis	0.011095167095
Drymophila squamata	0.011095167095
Drymophila striaticeps	0.011095167095
Drymornis bridgesii	0.010758171554
Drymotoxeres pucheranii	0.011095167095
Dryobates cathpharius	0.011095167095
Dryobates minor	0.011095167095
Dryobates nuttallii	0.011095167095
Dryobates pernyii	0.011095167095
Dryobates pubescens	0.011095167095
Dryobates scalaris	0.011095167095
Dryocopus hodgei	0.010542164130
Dryocopus javensis	0.010296510653
Dryocopus martius	0.010768554900
Dryolimnas cuvieri	0.008774216371
Dryoscopus angolensis	0.011095167095
Dryoscopus cubla	0.011095167095
Dryoscopus gambensis	0.011095167095
Dryoscopus pringlii	0.011095167095
Dryoscopus sabini	0.011095167095
Dryoscopus senegalensis	0.011095167095
Dryotriorchis spectabilis	0.007610181063
Dubusia carrikeri	0.011095167095
Dubusia castaneoventris	0.011095167095
Dubusia stictocephala	0.011095167095
Dubusia taeniata	0.011095167095
Ducula aenea	0.007125384139
Ducula aurorae	0.007905401561
Ducula badia	0.006946816064
Ducula bakeri	0.008407272685
Ducula basilica	0.007766453818
Ducula bicolor	0.007393336992
Ducula brenchleyi	0.008347517011
Ducula carola	0.007592056563
Ducula chalconota	0.007858075274
Ducula cineracea	0.007909604793
Ducula concinna	0.006972865133
Ducula cuprea	0.011095167095
Ducula finschii	0.008567046081
Ducula forsteni	0.007773217404
Ducula galeata	0.006897428822
Ducula geelvinkiana	0.011095167095
Ducula goliath	0.007766453818
Ducula lacernulata	0.008912644653
Ducula latrans	0.007142489529
Ducula luctuosa	0.008253349620
Ducula melanochroa	0.006712760518
Ducula mindorensis	0.007984605870
Ducula mullerii	0.006605457518
Ducula myristicivora	0.007695476816
Ducula neglecta	0.011095167095
Ducula obiensis	0.011095167095
Ducula oceanica	0.007268115361
Ducula oenothorax	0.011095167095
Ducula pacifica	0.007046630317
Ducula perspicillata	0.007253939132
Ducula pickeringii	0.007845642426
Ducula pinon	0.006314783700
Ducula pistrinaria	0.006880414847
Ducula poliocephala	0.007698131631
Ducula radiata	0.007735492315
Ducula rosacea	0.008300938149
Ducula rubricera	0.006468549170
Ducula rufigaster	0.008058131939
Ducula salvadorii	0.011095167095
Ducula spilorrhoa	0.007196622264
Ducula subflavescens	0.007062241504
Ducula whartoni	0.006612308268
Ducula zoeae	0.007548397273
Dulus dominicus	0.011095167095
Dumetella carolinensis	0.011095167095
Dumetia hyperythra	0.011095167095
Dyaphorophyia ansorgei	0.010414242946
Dyaphorophyia blissetti	0.011095167095
Dyaphorophyia castanea	0.010414242946
Dyaphorophyia chalybea	0.011095167095
Dyaphorophyia concreta	0.010414242946
Dyaphorophyia hormophora	0.010414242946
Dyaphorophyia jamesoni	0.011095167095
Dyaphorophyia tonsa	0.011095167095
Dysithamnus leucostictus	0.011095167095
Dysithamnus mentalis	0.011095167095
Dysithamnus occidentalis	0.011095167095
Dysithamnus plumbeus	0.011095167095
Dysithamnus puncticeps	0.011095167095
Dysithamnus stictothorax	0.011095167095
Dysithamnus striaticeps	0.011095167095
Dysithamnus xanthopterus	0.011095167095
Eclectus roratus	0.003512321752
Edolisoma anale	0.011095167095
Edolisoma ceramense	0.011095167095
Edolisoma coerulescens	0.011095167095
Edolisoma dispar	0.011095167095
Edolisoma dohertyi	0.011095167095
Edolisoma grayi	0.011095167095
Edolisoma holopolium	0.011095167095
Edolisoma incertum	0.011095167095
Edolisoma insperatum	0.011095167095
Edolisoma melas	0.011095167095
Edolisoma meyerii	0.011095167095
Edolisoma mindanense	0.011095167095
Edolisoma monacha	0.011095167095
Edolisoma montanum	0.011095167095
Edolisoma morio	0.011095167095
Edolisoma nesiotis	0.011095167095
Edolisoma obiense	0.011095167095
Edolisoma ostentum	0.011095167095
Edolisoma parvulum	0.011095167095
Edolisoma pygmaeum	0.011095167095
Edolisoma remotum	0.011095167095
Edolisoma rostratum	0.011095167095
Edolisoma salomonis	0.011095167095
Edolisoma schisticeps	0.011095167095
Edolisoma sula	0.011095167095
Edolisoma tenuirostre	0.011095167095
Egretta ardesiaca	0.009046333015
Egretta caerulea	0.011095167095
Egretta eulophotes	0.008475931147
Egretta garzetta	0.010463074291
Egretta gularis	0.010223391931
Egretta novaehollandiae	0.007871935845
Egretta picata	0.011095167095
Egretta rufescens	0.005376088722
Egretta sacra	0.010878802511
Egretta thula	0.010807671602
Egretta tricolor	0.008383583007
Egretta vinaceigula	0.011095167095
Elachura formosa	0.011095167095
Elaenia albiceps	0.011095167095
Elaenia brachyptera	0.011095167095
Elaenia cherriei	0.011095167095
Elaenia chiriquensis	0.011095167095
Elaenia cristata	0.011095167095
Elaenia dayi	0.011095167095
Elaenia fallax	0.011095167095
Elaenia flavogaster	0.011095167095
Elaenia frantzii	0.011095167095
Elaenia gigas	0.011095167095
Elaenia martinica	0.011095167095
Elaenia mesoleuca	0.011095167095
Elaenia obscura	0.011095167095
Elaenia olivina	0.011095167095
Elaenia pallatangae	0.011095167095
Elaenia parvirostris	0.011095167095
Elaenia pelzelni	0.011095167095
Elaenia ridleyana	0.011095167095
Elaenia ruficeps	0.011095167095
Elaenia sordida	0.011095167095
Elaenia spectabilis	0.011095167095
Elaenia strepera	0.011095167095
Elanoides forficatus	0.006774921701
Elanus axillaris	0.010737464819
Elanus caeruleus	0.011095167095
Elanus leucurus	0.010356243623
Elanus scriptus	0.010908050921
Elaphrornis palliseri	0.011095167095
Electron carinatum	0.011095167095
Electron platyrhynchum	0.011095167095
Eleoscytalopus indigoticus	0.011095167095
Eleoscytalopus psychopompus	0.011095167095
Eleothreptus anomalus	0.011095167095
Eleothreptus candicans	0.011095167095
Elminia albicauda	0.011095167095
Elminia albiventris	0.011095167095
Elminia albonotata	0.011095167095
Elminia longicauda	0.011095167095
Elminia nigromitrata	0.011095167095
Elseyornis melanops	0.011095167095
Elvira chionura	0.011095167095
Elvira cupreiceps	0.011095167095
Emarginata schlegelii	0.011095167095
Emarginata sinuata	0.011095167095
Emarginata tractrac	0.011095167095
Emberiza affinis	0.011095167095
Emberiza aureola	0.011095167095
Emberiza bruniceps	0.011095167095
Emberiza buchanani	0.011095167095
Emberiza cabanisi	0.011095167095
Emberiza caesia	0.011095167095
Emberiza calandra	0.011095167095
Emberiza capensis	0.011095167095
Emberiza chrysophrys	0.011095167095
Emberiza cia	0.011095167095
Emberiza cineracea	0.011095167095
Emberiza cioides	0.011095167095
Emberiza cirlus	0.011095167095
Emberiza citrinella	0.011095167095
Emberiza elegans	0.011095167095
Emberiza flaviventris	0.011095167095
Emberiza fucata	0.011095167095
Emberiza godlewskii	0.011095167095
Emberiza goslingi	0.011095167095
Emberiza hortulana	0.011095167095
Emberiza impetuani	0.011095167095
Emberiza jankowskii	0.011095167095
Emberiza koslowi	0.011095167095
Emberiza lathami	0.011095167095
Emberiza leucocephalos	0.011095167095
Emberiza melanocephala	0.011095167095
Emberiza pallasi	0.011095167095
Emberiza personata	0.011095167095
Emberiza poliopleura	0.011095167095
Emberiza pusilla	0.011095167095
Emberiza rustica	0.011095167095
Emberiza rutila	0.011095167095
Emberiza sahari	0.011095167095
Emberiza schoeniclus	0.011095167095
Emberiza siemsseni	0.011095167095
Emberiza socotrana	0.011095167095
Emberiza spodocephala	0.011095167095
Emberiza stewarti	0.011095167095
Emberiza striolata	0.011095167095
Emberiza sulphurata	0.011095167095
Emberiza tahapisi	0.011095167095
Emberiza tristrami	0.011095167095
Emberiza variabilis	0.011095167095
Emberiza yessoensis	0.011095167095
Emberizoides duidae	0.011095167095
Emberizoides herbicola	0.011095167095
Emberizoides ypiranganus	0.011095167095
Embernagra longicauda	0.011095167095
Embernagra platensis	0.011095167095
Emblema pictum	0.011095167095
Eminia lepida	0.011095167095
Empidonax affinis	0.011095167095
Empidonax albigularis	0.011095167095
Empidonax alnorum	0.011095167095
Empidonax atriceps	0.011095167095
Empidonax difficilis	0.011095167095
Empidonax flavescens	0.011095167095
Empidonax flaviventris	0.011095167095
Empidonax fulvifrons	0.011095167095
Empidonax hammondii	0.011095167095
Empidonax minimus	0.011095167095
Empidonax oberholseri	0.011095167095
Empidonax occidentalis	0.011095167095
Empidonax traillii	0.011095167095
Empidonax virescens	0.011095167095
Empidonax wrightii	0.011095167095
Empidonomus varius	0.011095167095
Enicognathus ferrugineus	0.011095167095
Enicognathus leptorhynchus	0.008814072547
Enicurus immaculatus	0.011095167095
Enicurus leschenaulti	0.011095167095
Enicurus maculatus	0.011095167095
Enicurus ruficapillus	0.011095167095
Enicurus schistaceus	0.011095167095
Enicurus scouleri	0.011095167095
Enicurus velatus	0.011095167095
Enodes erythrophris	0.010544654958
Ensifera ensifera	0.011095167095
Entomodestes coracinus	0.011095167095
Entomodestes leucotis	0.011095167095
Entomyzon albipennis	0.011095167095
Entomyzon cyanotis	0.011095167095
Eolophus roseicapilla	0.005329224873
Eophona migratoria	0.011095167095
Eophona personata	0.011095167095
Eopsaltria australis	0.011095167095
Eopsaltria griseogularis	0.011095167095
Eos bornea	0.005186168469
Eos cyanogenia	0.006340802358
Eos histrio	0.006612308268
Eos reticulata	0.006379778826
Eos semilarvata	0.007088039166
Eos squamata	0.006977225649
Ephippiorhynchus asiaticus	0.004106685972
Ephippiorhynchus senegalensis	0.004158730639
Ephippiospingus dorsalis	0.011095167095
Ephippiospingus erythronotus	0.011095167095
Epimachus fastosus	0.009127741794
Epimachus meyeri	0.007403148384
Epinecrophylla amazonica	0.011095167095
Epinecrophylla erythrura	0.011095167095
Epinecrophylla fulviventris	0.011095167095
Epinecrophylla gutturalis	0.011095167095
Epinecrophylla haematonota	0.011095167095
Epinecrophylla hoffmannsi	0.011095167095
Epinecrophylla leucophthalma	0.011095167095
Epinecrophylla ornata	0.011095167095
Epinecrophylla spodionota	0.011095167095
Epthianura albifrons	0.011095167095
Epthianura aurifrons	0.011095167095
Epthianura crocea	0.011095167095
Epthianura tricolor	0.011095167095
Eremalauda dunni	0.011095167095
Eremalauda eremodites	0.011095167095
Eremomela atricollis	0.011095167095
Eremomela badiceps	0.011095167095
Eremomela canescens	0.011095167095
Eremomela flavicrissalis	0.011095167095
Eremomela gregalis	0.011095167095
Eremomela icteropygialis	0.011095167095
Eremomela pusilla	0.011095167095
Eremomela scotops	0.011095167095
Eremomela turneri	0.011095167095
Eremomela usticollis	0.011095167095
Eremophila alpestris	0.011095167095
Eremophila bilopha	0.011095167095
Eremopterix australis	0.011095167095
Eremopterix griseus	0.011095167095
Eremopterix hova	0.011095167095
Eremopterix leucopareia	0.011095167095
Eremopterix leucotis	0.011095167095
Eremopterix nigriceps	0.011095167095
Eremopterix signatus	0.011095167095
Eremopterix verticalis	0.011095167095
Eriocnemis aline	0.011095167095
Eriocnemis cupreoventris	0.011095167095
Eriocnemis derbyi	0.011095167095
Eriocnemis glaucopoides	0.011095167095
Eriocnemis godini	0.011095167095
Eriocnemis isabellae	0.011095167095
Eriocnemis luciani	0.011095167095
Eriocnemis mirabilis	0.011095167095
Eriocnemis mosquera	0.011095167095
Eriocnemis nigrivestis	0.011095167095
Eriocnemis sapphiropygia	0.011095167095
Eriocnemis vestita	0.011095167095
Erithacus rubecula	0.011095167095
Erpornis zantholeuca	0.011095167095
Erythrocercus holochlorus	0.011095167095
Erythrocercus livingstonei	0.011095167095
Erythrocercus mccallii	0.011095167095
Erythrogenys erythrocnemis	0.011095167095
Erythrogenys erythrogenys	0.011095167095
Erythrogenys gravivox	0.011095167095
Erythrogenys hypoleucos	0.011095167095
Erythrogenys mcclellandi	0.011095167095
Erythrogenys swinhoei	0.011095167095
Erythrogonys cinctus	0.011095167095
Erythropitta arquata	0.011095167095
Erythropitta caeruleitorques	0.011095167095
Erythropitta celebensis	0.011095167095
Erythropitta dohertyi	0.011095167095
Erythropitta erythrogaster	0.011095167095
Erythropitta gazellae	0.011095167095
Erythropitta granatina	0.011095167095
Erythropitta inspeculata	0.011095167095
Erythropitta kochi	0.011095167095
Erythropitta macklotii	0.011095167095
Erythropitta meeki	0.011095167095
Erythropitta novaehibernicae	0.011095167095
Erythropitta palliceps	0.011095167095
Erythropitta rubrinucha	0.011095167095
Erythropitta rufiventris	0.011095167095
Erythropitta splendida	0.011095167095
Erythropitta ussheri	0.011095167095
Erythropitta venusta	0.011002169378
Erythrotriorchis buergersi	0.007253939132
Erythrotriorchis radiatus	0.005964541910
Erythrura coloria	0.011095167095
Erythrura cyaneovirens	0.011095167095
Erythrura hyperythra	0.011095167095
Erythrura kleinschmidti	0.011095167095
Erythrura papuana	0.011095167095
Erythrura pealii	0.011095167095
Erythrura prasina	0.011095167095
Erythrura psittacea	0.011095167095
Erythrura trichroa	0.011095167095
Erythrura tricolor	0.011095167095
Erythrura viridifacies	0.011095167095
Esacus magnirostris	0.005092663775
Esacus recurvirostris	0.005448283100
Estrilda astrild	0.011095167095
Estrilda atricapilla	0.011095167095
Estrilda charmosyna	0.011095167095
Estrilda coerulescens	0.011095167095
Estrilda erythronotos	0.011095167095
Estrilda kandti	0.011095167095
Estrilda melpoda	0.011095167095
Estrilda nigriloris	0.011095167095
Estrilda nonnula	0.011095167095
Estrilda paludicola	0.011095167095
Estrilda perreini	0.011095167095
Estrilda poliopareia	0.011095167095
Estrilda rhodopyga	0.011095167095
Estrilda rufibarba	0.011095167095
Estrilda thomensis	0.011095167095
Estrilda troglodytes	0.011095167095
Eubucco aurantiicollis	0.011095167095
Eubucco bourcierii	0.011095167095
Eubucco glaucogularis	0.011095167095
Eubucco richardsoni	0.011095167095
Eubucco steerii	0.011095167095
Eubucco tucinkae	0.011095167095
Eubucco versicolor	0.011095167095
Euchrepomis callinota	0.011095167095
Euchrepomis humeralis	0.011095167095
Euchrepomis sharpei	0.011095167095
Euchrepomis spodioptila	0.011095167095
Eucometis penicillata	0.011095167095
Eudocimus albus	0.006835102966
Eudocimus ruber	0.005512211482
