status_change	rate_0	rate_1	rate_2	rate_3	rate_4	rate_5	rate_6	rate_7	rate_8	rate_9	rate_10	rate_11	rate_12	rate_13	rate_14	rate_15	rate_16	rate_17	rate_18	rate_19	rate_20	rate_21	rate_22	rate_23	rate_24	rate_25	rate_26	rate_27	rate_28	rate_29	rate_30	rate_31	rate_32	rate_33	rate_34	rate_35	rate_36	rate_37	rate_38	rate_39	rate_40	rate_41	rate_42	rate_43	rate_44	rate_45	rate_46	rate_47	rate_48	rate_49	rate_50	rate_51	rate_52	rate_53	rate_54	rate_55	rate_56	rate_57	rate_58	rate_59	rate_60	rate_61	rate_62	rate_63	rate_64	rate_65	rate_66	rate_67	rate_68	rate_69	rate_70	rate_71	rate_72	rate_73	rate_74	rate_75	rate_76	rate_77	rate_78	rate_79	rate_80	rate_81	rate_82	rate_83	rate_84	rate_85	rate_86	rate_87	rate_88	rate_89	rate_90	rate_91	rate_92	rate_93	rate_94	rate_95	rate_96	rate_97	rate_98	rate_99
VU->LC	0.00045625	0.00173855	0.00200070	0.00110043	0.00119516	0.00168056	0.00169136	0.00150763	0.00099715	0.00134408	0.00248593	0.00160899	0.00118458	0.00109226	0.00164725	0.00163827	0.00121444	0.00178464	0.00069172	0.00151657	0.00112622	0.00189018	0.00087161	0.00097757	0.00100249	0.00173822	0.00175332	0.00104438	0.00137404	0.00108151	0.00127858	0.00153627	0.00186777	0.00097675	0.00153580	0.00174727	0.00138833	0.00225550	0.00089469	0.00133256	0.00144310	0.00110416	0.00124353	0.00163733	0.00208724	0.00108470	0.00215919	0.00081096	0.00153003	0.00159987	0.00209094	0.00143392	0.00108312	0.00261616	0.00203367	0.00123767	0.00153336	0.00134646	0.00149527	0.00092307	0.00164183	0.00168626	0.00140576	0.00162750	0.00189472	0.00189607	0.00106085	0.00130046	0.00158823	0.00201785	0.00129652	0.00100932	0.00108551	0.00136451	0.00158647	0.00113261	0.00217028	0.00072985	0.00105377	0.00151043	0.00141470	0.00107464	0.00220399	0.00143251	0.00157108	0.00155378	0.00232900	0.00126305	0.00116438	0.00167350	0.00081155	0.00079095	0.00166335	0.00156211	0.00183358	0.00157013	0.00126590	0.00122242	0.00217276	0.00189044
VU->NT	0.00675913	0.00739620	0.00733820	0.00709081	0.00602511	0.00531517	0.00693485	0.00653988	0.00694001	0.00608790	0.00685430	0.00641765	0.00630762	0.00597491	0.00491852	0.00660724	0.00702971	0.00656259	0.00625204	0.00636131	0.00590395	0.00604336	0.00557793	0.00606501	0.00776812	0.00578207	0.00726361	0.00563061	0.00768024	0.00662626	0.00794699	0.00622329	0.00665409	0.00687747	0.00583662	0.00610808	0.00618503	0.00594335	0.00635999	0.00667982	0.00646591	0.00738712	0.00665549	0.00759396	0.00693951	0.00625622	0.00754599	0.00723442	0.00703608	0.00604158	0.00764589	0.00618224	0.00682500	0.00686240	0.00578638	0.00611272	0.00793607	0.00558266	0.00703115	0.00633267	0.00755116	0.00724454	0.00671247	0.00589382	0.00613257	0.00763003	0.00709127	0.00645039	0.00585735	0.00626390	0.00560316	0.00710277	0.00698831	0.00651508	0.00628626	0.00677631	0.00702721	0.00625205	0.00631305	0.00538164	0.00699956	0.00666183	0.00721898	0.00707598	0.00638521	0.00684763	0.00625861	0.00761203	0.00607093	0.00601362	0.00652633	0.00717093	0.00607756	0.00625955	0.00635796	0.00620845	0.00653850	0.00581949	0.00761290	0.00590957
VU->EN	0.00853361	0.00814903	0.00765700	0.00683729	0.00717388	0.00651398	0.00753421	0.00846620	0.00858215	0.00868634	0.00825279	0.00813544	0.00871018	0.00739195	0.00947528	0.00756120	0.00700351	0.00689251	0.00713113	0.00857727	0.00665004	0.00718546	0.00735797	0.00948881	0.00893325	0.00836067	0.00727743	0.00717700	0.00760218	0.00732247	0.00864543	0.00722907	0.00768427	0.00926999	0.00860415	0.00984055	0.00798779	0.00766721	0.00817098	0.00781193	0.00861033	0.00969781	0.00759812	0.00792766	0.00726276	0.00640457	0.00701606	0.00719429	0.00830910	0.00772816	0.00731552	0.00567178	0.00773403	0.00875887	0.00699041	0.00813757	0.00680150	0.00806828	0.00663770	0.00862302	0.00643640	0.00793704	0.00758764	0.00715316	0.00837712	0.00730693	0.00751503	0.00779882	0.00824450	0.00790542	0.00783220	0.00755634	0.00771990	0.00684970	0.00821418	0.00891186	0.00794505	0.00696748	0.00820050	0.00806502	0.00775812	0.00747286	0.00815277	0.00801974	0.00733377	0.00823058	0.00796669	0.00953447	0.00671618	0.00810892	0.00729197	0.00862349	0.00912269	0.00780029	0.00904907	0.00783271	0.00880493	0.00744990	0.00801613	0.00777907
VU->CR	0.00097344	0.00110655	0.00127553	0.00083430	0.00135401	0.00236942	0.00094680	0.00056308	0.00053817	0.00137858	0.00092177	0.00152243	0.00103592	0.00109831	0.00136535	0.00060167	0.00091525	0.00136477	0.00108042	0.00130340	0.00130505	0.00145450	0.00084999	0.00062342	0.00117427	0.00114217	0.00117031	0.00129776	0.00131702	0.00061862	0.00110609	0.00117416	0.00125743	0.00085954	0.00076770	0.00085716	0.00110260	0.00154808	0.00140902	0.00079942	0.00057464	0.00090486	0.00120995	0.00109693	0.00082878	0.00147605	0.00127608	0.00097592	0.00132113	0.00082796	0.00098684	0.00086845	0.00106531	0.00104765	0.00102913	0.00092260	0.00121470	0.00141658	0.00087365	0.00088496	0.00069136	0.00126537	0.00122631	0.00127242	0.00093455	0.00113215	0.00093416	0.00104664	0.00133908	0.00095982	0.00108068	0.00148537	0.00174125	0.00083001	0.00111045	0.00102083	0.00109293	0.00173080	0.00073676	0.00104876	0.00098151	0.00075585	0.00083379	0.00097795	0.00087427	0.00143941	0.00089358	0.00130260	0.00070705	0.00105408	0.00140981	0.00117984	0.00086731	0.00125999	0.00132923	0.00101686	0.00088206	0.00098669	0.00102844	0.00146208
VU->DD	0.00016635	0.00000823	0.00005905	0.00023390	0.00021985	0.00022502	0.00004234	0.00003656	0.00002667	0.00011296	0.00032633	0.00031548	0.00006471	0.00023762	0.00026501	0.00007403	0.00011909	0.00018615	0.00024528	0.00002309	0.00023551	0.00014133	0.00028120	0.00003494	0.00009069	0.00003669	0.00036387	0.00005865	0.00014413	0.00010397	0.00010218	0.00037994	0.00019215	0.00003731	0.00011117	0.00012045	0.00009005	0.00031326	0.00014270	0.00027505	0.00008908	0.00011272	0.00019235	0.00013175	0.00048790	0.00021076	0.00005916	0.00009225	0.00001409	0.00002107	0.00008936	0.00015330	0.00004162	0.00005195	0.00027123	0.00010930	0.00015732	0.00011661	0.00014226	0.00007562	0.00006813	0.00032635	0.00002138	0.00001977	0.00017906	0.00003777	0.00013451	0.00008254	0.00003582	0.00017886	0.00007780	0.00001972	0.00032719	0.00004933	0.00016829	0.00064557	0.00024306	0.00020945	0.00013782	0.00004419	0.00018412	0.00009755	0.00007593	0.00007217	0.00006492	0.00005440	0.00020245	0.00013519	0.00012736	0.00011568	0.00004540	0.00032338	0.00003346	0.00010529	0.00009317	0.00013657	0.00007443	0.00010087	0.00046192	0.00015137
EN->LC	0.00037580	0.00020899	0.00022130	0.00012690	0.00046695	0.00017497	0.00040049	0.00038222	0.00060943	0.00026243	0.00063167	0.00011720	0.00024529	0.00070497	0.00028115	0.00027310	0.00023830	0.00019068	0.00026111	0.00055352	0.00027455	0.00022286	0.00011818	0.00018454	0.00015288	0.00028214	0.00024066	0.00038841	0.00033677	0.00024135	0.00020929	0.00029208	0.00024786	0.00039806	0.00032624	0.00008741	0.00029555	0.00024988	0.00013401	0.00000796	0.00040512	0.00009073	0.00009658	0.00008723	0.00008499	0.00019802	0.00045541	0.00020354	0.00017413	0.00022678	0.00011657	0.00020069	0.00032008	0.00000346	0.00003635	0.00015501	0.00039536	0.00019283	0.00033941	0.00028119	0.00022758	0.00019700	0.00022840	0.00019027	0.00016864	0.00009490	0.00011995	0.00006983	0.00010550	0.00009578	0.00024358	0.00009246	0.00028298	0.00017204	0.00036710	0.00038785	0.00011559	0.00026134	0.00036570	0.00028411	0.00007926	0.00093356	0.00034423	0.00010693	0.00059734	0.00022164	0.00010138	0.00047501	0.00035253	0.00013534	0.00026064	0.00037129	0.00015046	0.00023016	0.00048482	0.00018535	0.00029277	0.00049131	0.00025742	0.00035123
EN->NT	0.00358820	0.00218454	0.00291387	0.00257083	0.00252499	0.00227678	0.00188820	0.00199397	0.00361380	0.00176334	0.00202225	0.00199879	0.00234388	0.00278843	0.00155026	0.00246745	0.00220027	0.00166726	0.00159628	0.00170140	0.00165517	0.00232673	0.00281674	0.00215308	0.00205208	0.00273023	0.00155835	0.00184682	0.00240585	0.00170334	0.00264142	0.00159651	0.00176798	0.00180059	0.00232629	0.00300190	0.00209822	0.00226014	0.00272459	0.00183950	0.00337903	0.00166270	0.00202873	0.00163734	0.00141867	0.00147749	0.00174404	0.00185772	0.00176520	0.00230663	0.00309348	0.00386414	0.00164732	0.00122718	0.00205910	0.00240120	0.00206744	0.00261096	0.00328158	0.00244346	0.00209601	0.00223748	0.00182663	0.00168989	0.00158604	0.00265847	0.00260762	0.00201845	0.00203760	0.00283194	0.00197512	0.00215800	0.00299285	0.00217782	0.00355749	0.00311599	0.00334152	0.00253152	0.00281530	0.00321321	0.00265245	0.00179375	0.00198204	0.00156066	0.00198388	0.00283404	0.00248556	0.00277761	0.00158454	0.00232338	0.00176693	0.00269135	0.00129334	0.00186913	0.00261882	0.00168705	0.00268227	0.00235699	0.00280052	0.00200654
EN->VU	0.01064060	0.01092526	0.01050893	0.00855772	0.00922152	0.00765144	0.00975005	0.00952283	0.00870184	0.00875481	0.00944167	0.01182273	0.00937278	0.01113387	0.00955335	0.00750511	0.00914204	0.00936555	0.01091568	0.01031238	0.00908459	0.01057574	0.00835445	0.00876812	0.00825582	0.01021130	0.00998615	0.01015343	0.00762189	0.00968310	0.00887234	0.00914665	0.00917412	0.00933590	0.00841932	0.00810115	0.01235189	0.00964548	0.01061948	0.01029952	0.00886671	0.00976778	0.01093210	0.01069977	0.00889096	0.00964998	0.00954606	0.01026349	0.01086019	0.01062993	0.00851096	0.01077356	0.00875626	0.01161503	0.00836731	0.01115471	0.00879103	0.01010681	0.01185774	0.01055895	0.01103201	0.00969690	0.00890542	0.00906381	0.00948605	0.01203809	0.01003447	0.01102693	0.00922283	0.00972524	0.00785188	0.00961655	0.00758789	0.00759391	0.00941579	0.00893054	0.00959741	0.00907030	0.01102094	0.00972020	0.00906864	0.01162160	0.01138753	0.00987974	0.00890413	0.00666110	0.01214754	0.00923103	0.00836972	0.00912586	0.01047870	0.01079505	0.01195632	0.00987813	0.01061004	0.00863805	0.00983084	0.00806558	0.00851135	0.01036891
EN->CR	0.00547642	0.00756678	0.00570911	0.00803298	0.00586345	0.00789479	0.00699562	0.00900754	0.00788302	0.00729166	0.00716036	0.00591116	0.00749882	0.00712382	0.00695220	0.00769652	0.00723996	0.00637682	0.00750738	0.00714146	0.00716246	0.00729415	0.00669454	0.00698601	0.00760194	0.00680373	0.00621569	0.00652238	0.00783950	0.00593186	0.00709274	0.00640297	0.00817500	0.00666020	0.00767919	0.00608691	0.00655283	0.00587079	0.00641593	0.00681431	0.00793460	0.00848005	0.00778922	0.00925005	0.00713635	0.00753682	0.00736568	0.00739055	0.00645797	0.00749049	0.00621112	0.00732931	0.00943162	0.00891530	0.00712653	0.00617320	0.00547376	0.00565477	0.00684237	0.00740187	0.00727889	0.00760629	0.00817658	0.00872453	0.00727867	0.00550599	0.00858187	0.00748363	0.00671553	0.00883200	0.00967603	0.00770677	0.00676302	0.00728094	0.00774490	0.00604662	0.00675369	0.00759671	0.00612935	0.00618362	0.00781307	0.00710536	0.00840146	0.00572416	0.00589109	0.00681989	0.00640364	0.00806659	0.00822676	0.00719760	0.00631453	0.00765697	0.00793726	0.00646045	0.00809216	0.00775555	0.00852577	0.00736678	0.00698790	0.00620035
EN->DD	0.00015865	0.00011283	0.00008184	0.00003106	0.00038470	0.00007514	0.00000832	0.00019827	0.00025854	0.00005914	0.00018610	0.00013928	0.00009532	0.00000319	0.00003161	0.00004130	0.00002935	0.00003836	0.00000649	0.00017362	0.00024499	0.00037829	0.00001584	0.00001331	0.00001393	0.00007782	0.00013199	0.00025552	0.00008289	0.00006897	0.00022796	0.00022425	0.00006843	0.00033734	0.00010487	0.00020579	0.00031714	0.00028767	0.00008487	0.00012427	0.00004286	0.00016314	0.00004638	0.00009645	0.00001500	0.00011063	0.00002292	0.00080200	0.00004229	0.00048268	0.00013552	0.00003383	0.00023926	0.00042864	0.00002050	0.00001917	0.00004471	0.00006144	0.00007014	0.00003053	0.00008259	0.00004995	0.00034978	0.00017236	0.00009743	0.00000239	0.00014038	0.00002943	0.00004261	0.00003063	0.00106323	0.00000353	0.00002275	0.00005233	0.00002180	0.00032962	0.00049351	0.00021977	0.00037513	0.00008965	0.00006143	0.00004243	0.00005423	0.00008446	0.00000716	0.00028818	0.00020301	0.00005590	0.00000722	0.00007961	0.00007378	0.00025229	0.00002751	0.00019467	0.00009803	0.00005048	0.00026022	0.00007646	0.00016248	0.00036673
CR->LC	0.00004686	0.00008408	0.00045759	0.00015550	0.00017885	0.00031663	0.00049919	0.00010692	0.00013141	0.00021078	0.00033574	0.00003977	0.00058390	0.00013931	0.00015088	0.00034890	0.00019670	0.00037397	0.00025884	0.00005539	0.00053818	0.00054294	0.00033856	0.00029569	0.00069242	0.00031233	0.00010729	0.00020091	0.00003218	0.00016424	0.00002875	0.00004099	0.00050968	0.00113882	0.00007744	0.00018356	0.00059057	0.00002428	0.00063549	0.00066900	0.00007543	0.00005534	0.00003933	0.00037998	0.00015480	0.00004585	0.00045972	0.00107592	0.00019543	0.00038433	0.00028426	0.00014005	0.00014845	0.00064161	0.00004037	0.00011955	0.00029215	0.00035599	0.00010642	0.00084200	0.00014970	0.00050375	0.00099837	0.00031897	0.00002857	0.00022357	0.00006736	0.00004432	0.00026040	0.00004284	0.00026775	0.00003862	0.00059885	0.00077301	0.00018564	0.00030490	0.00025771	0.00003259	0.00044169	0.00045134	0.00141365	0.00005438	0.00007136	0.00019767	0.00070514	0.00011370	0.00014187	0.00022212	0.00010275	0.00106062	0.00046298	0.00012917	0.00032781	0.00017174	0.00055251	0.00026374	0.00068484	0.00022112	0.00024883	0.00014849
