species	CR_p_ext_0	CR_p_ext_1	CR_p_ext_2	CR_p_ext_3	CR_p_ext_4	CR_p_ext_5	CR_p_ext_6	CR_p_ext_7	CR_p_ext_8	CR_p_ext_9	CR_p_ext_10	CR_p_ext_11	CR_p_ext_12	CR_p_ext_13	CR_p_ext_14	CR_p_ext_15	CR_p_ext_16	CR_p_ext_17	CR_p_ext_18	CR_p_ext_19	CR_p_ext_20	CR_p_ext_21	CR_p_ext_22	CR_p_ext_23	CR_p_ext_24	CR_p_ext_25	CR_p_ext_26	CR_p_ext_27	CR_p_ext_28	CR_p_ext_29	CR_p_ext_30	CR_p_ext_31	CR_p_ext_32	CR_p_ext_33	CR_p_ext_34	CR_p_ext_35	CR_p_ext_36	CR_p_ext_37	CR_p_ext_38	CR_p_ext_39	CR_p_ext_40	CR_p_ext_41	CR_p_ext_42	CR_p_ext_43	CR_p_ext_44	CR_p_ext_45	CR_p_ext_46	CR_p_ext_47	CR_p_ext_48	CR_p_ext_49	CR_p_ext_50	CR_p_ext_51	CR_p_ext_52	CR_p_ext_53	CR_p_ext_54	CR_p_ext_55	CR_p_ext_56	CR_p_ext_57	CR_p_ext_58	CR_p_ext_59	CR_p_ext_60	CR_p_ext_61	CR_p_ext_62	CR_p_ext_63	CR_p_ext_64	CR_p_ext_65	CR_p_ext_66	CR_p_ext_67	CR_p_ext_68	CR_p_ext_69	CR_p_ext_70	CR_p_ext_71	CR_p_ext_72	CR_p_ext_73	CR_p_ext_74	CR_p_ext_75	CR_p_ext_76	CR_p_ext_77	CR_p_ext_78	CR_p_ext_79	CR_p_ext_80	CR_p_ext_81	CR_p_ext_82	CR_p_ext_83	CR_p_ext_84	CR_p_ext_85	CR_p_ext_86	CR_p_ext_87	CR_p_ext_88	CR_p_ext_89	CR_p_ext_90	CR_p_ext_91	CR_p_ext_92	CR_p_ext_93	CR_p_ext_94	CR_p_ext_95	CR_p_ext_96	CR_p_ext_97	CR_p_ext_98	CR_p_ext_99
Leopardus wiedii	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730	0.029935964730
Leptailurus serval	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431	0.027574570431
Leptonychotes weddellii	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568	0.021179796568
Liberiictis kuhni	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650	0.059111520650
Lobodon carcinophaga	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530	0.015438445530
Lontra canadensis	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995	0.025749288995
Lontra felina	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437	0.061193049437
Lontra longicaudis	0.038194508600	0.060854698161	0.053291397789	0.044756079817	0.048090402286	0.051440929517	0.052373547453	0.046465926580	0.036105745196	0.057522609461	0.036010092667	0.041411548453	0.034779751980	0.041441254534	0.066472701254	0.058013533698	0.038960838855	0.066967008463	0.029055128288	0.041680446072	0.036574356832	0.038635137258	0.056003284056	0.033976853205	0.057251870194	0.037732983446	0.035764858554	0.043615697373	0.046918756778	0.055227088876	0.037549040237	0.065530413991	0.057152765279	0.034545768815	0.043574575785	0.057752593823	0.050287987498	0.030380730932	0.035257356632	0.038836427506	0.049832551854	0.042159514929	0.028538379466	0.038365726345	0.066967008463	0.032372697330	0.034294541225	0.029316863827	0.045721274924	0.049736029442	0.037518557230	0.066967008463	0.053550713231	0.040454584172	0.039820206763	0.033946903871	0.041374475678	0.048494060768	0.049929449552	0.033176806814	0.029346651033	0.043673398138	0.041515706500	0.038803819608	0.058394635741	0.037628528333	0.037019672307	0.049682567239	0.034304723870	0.031903384825	0.057955343550	0.033344370356	0.061095994460	0.059263092140	0.051659406777	0.042059759956	0.035809197853	0.035720628910	0.041448687714	0.057025847564	0.060393553755	0.028559543442	0.037433467486	0.042492870900	0.049196053751	0.044394956519	0.038365726345	0.051054546717	0.052196115081	0.032436317524	0.034690986804	0.046928284594	0.043855741281	0.036801527567	0.044064806112	0.051856465118	0.049789606803	0.040511321401	0.041263654489	0.049875571036
Lontra provocax	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738	0.034442783738
Lutra lutra	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705	0.029974798705
Lutra sumatrana	0.030301051295	0.049757446547	0.035430347858	0.044090027892	0.045291154315	0.032809370443	0.031780523911	0.043623931005	0.033926966961	0.041945242967	0.058572222371	0.037433467486	0.027291223311	0.033601356105	0.030190199338	0.038654525732	0.022923873798	0.032614870888	0.031016913865	0.034350620697	0.044738750325	0.022932974706	0.044930115856	0.031096222338	0.027647155839	0.050309882599	0.042321660834	0.028169587448	0.031451764569	0.035914945553	0.040152323650	0.022150324908	0.045389007426	0.032377233353	0.045167222424	0.047351373216	0.037981062524	0.037276463223	0.026145542011	0.031868184889	0.046409936539	0.039285397878	0.037451668500	0.026554180672	0.025775140149	0.031328102620	0.039875177565	0.030695526707	0.025229159571	0.030241565288	0.028066936467	0.046691243987	0.055894928368	0.031987297111	0.045079114008	0.039772231471	0.045149573203	0.039459818160	0.034784987608	0.039765387292	0.027479469953	0.029843172426	0.026775732903	0.032201265196	0.026698387302	0.031298398724	0.027633930084	0.030253443798	0.029213083078	0.029796991644	0.034016867941	0.038352990930	0.031213839962	0.044574786898	0.039192116338	0.029235259913	0.050135253663	0.035430347858	0.052125478216	0.049406405832	0.037427404412	0.035931699671	0.035648988565	0.060456744072	0.057451114410	0.026545028863	0.044869049519	0.038987132342	0.049736029442	0.034811189407	0.048780676635	0.039232039850	0.025108531315	0.039119133846	0.033382908501	0.043014913280	0.049864809281	0.029066092944	0.034371058728	0.029621281446
Lutrogale perspicillata	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814	0.037049349814
Lycalopex culpaeus	0.066967008463	0.045541069275	0.047458339828	0.035230479216	0.046852170216	0.040653863091	0.028345828010	0.066967008463	0.053550713231	0.059369655364	0.038118901328	0.053724996417	0.028648065578	0.053022413384	0.042531975615	0.050942006666	0.045621985747	0.053488742880	0.066779980583	0.032587273310	0.046597096763	0.053513513806	0.043681653567	0.025535862463	0.066967008463	0.046852170216	0.045658040977	0.035704070981	0.035054110757	0.049237980782	0.042344926389	0.030777297100	0.054549252665	0.046242772939	0.029029576229	0.058676314113	0.044403486968	0.048000503306	0.035781472919	0.042198008318	0.044360867471	0.041740675942	0.042252017285	0.036510789170	0.020930382068	0.035875913297	0.052540242548	0.031473184325	0.048790975576	0.062130681122	0.045550045819	0.030480921665	0.063443879098	0.042927017418	0.050685037493	0.049143745246	0.042159514929	0.066967008463	0.049332578336	0.045857367677	0.045442560245	0.037031537603	0.051031998954	0.040250237026	0.039426155634	0.066967008463	0.055625864222	0.052540242548	0.032093924562	0.063235586725	0.045273408144	0.042368217534	0.051281124810	0.041575460932	0.050298932666	0.057897269984	0.050255180547	0.044081617425	0.042547637658	0.048291388192	0.057493990105	0.060999246758	0.065069214050	0.049821808649	0.039854545740	0.030241565288	0.066967008463	0.055452356918	0.066967008463	0.066967008463	0.043492564752	0.038888714272	0.064904766634	0.042383759201	0.035349047361	0.034727482246	0.061355494551	0.066967008463	0.038869090247	0.044326830724
Lycalopex fulvipes	0.063706181466	0.066967008463	0.054678310846	0.039951010670	0.058975767475	0.041998606539	0.058676314113	0.056317159228	0.058542549651	0.052998094806	0.038635137258	0.046040089744	0.053749986640	0.043175649404	0.063618506773	0.066967008463	0.042911074924	0.066967008463	0.066967008463	0.049983444572	0.046880684162	0.053328289024	0.057479691100	0.065419131004	0.045532096267	0.030009835521	0.040696821377	0.041021925031	0.054820981825	0.066967008463	0.052516364042	0.066967008463	0.019921608367	0.060854698161	0.050287987498	0.040292346216	0.054254717804	0.066967008463	0.066967008463	0.065642076075	0.045603979474	0.058409393499	0.064183830314	0.066967008463	0.066967008463	0.044073210166	0.066472701254	0.042313911328	0.066967008463	0.066967008463	0.039379124458	0.066967008463	0.066967008463	0.059707076626	0.058306245511	0.066967008463	0.048626712502	0.061404396342	0.047225578014	0.066967008463	0.053737488624	0.045469384063	0.066967008463	0.055962601491	0.066967008463	0.066967008463	0.063166459422	0.037378970424	0.046289086382	0.057680526465	0.054523514083	0.045264540272	0.066967008463	0.052160772740	0.066967008463	0.051751953264	0.047148497188	0.037981062524	0.059691656139	0.055332869004	0.058101038279	0.056289726176	0.040610995387	0.066967008463	0.062601872343	0.043361987167	0.034696195742	0.047595179976	0.056690139099	0.045344476383	0.056731886403	0.066967008463	0.066967008463	0.035251977869	0.065548997960	0.049757446547	0.062331749172	0.030904905678	0.066967008463	0.059722505080
Lycalopex griseus	0.057984424029	0.037019672307	0.045649021829	0.057322870048	0.066967008463	0.045397924130	0.051440929517	0.050673923703	0.055200706990	0.040271280615	0.049607912912	0.049522867871	0.028808795956	0.063618506773	0.046540790416	0.064398424578	0.054051692391	0.050091785643	0.039172185032	0.053414567473	0.048443233339	0.033704279602	0.035693040886	0.066967008463	0.058631658112	0.066967008463	0.051486771059	0.063080262459	0.032178843399	0.041530629002	0.061437040850	0.066967008463	0.066967008463	0.046289086382	0.045857367677	0.055760071804	0.054510653896	0.040689655360	0.055346120011	0.066967008463	0.066967008463	0.066967008463	0.065419131004	0.041043783359	0.061947504537	0.061765404500	0.050091785643	0.045857367677	0.064723019048	0.039567925533	0.057209354617	0.041234202349	0.049143745246	0.064130404943	0.066967008463	0.046085997966	0.057752593823	0.055332869004	0.036725491118	0.061798433951	0.046344785091	0.045096708186	0.051891396247	0.056289726176	0.066967008463	0.040468753577	0.045433626003	0.040840673566	0.045043966799	0.057308655997	0.055425759485	0.044678202623	0.050640611548	0.051475303017	0.058013533698	0.054216534476	0.066967008463	0.043232191170	0.051475303017	0.066967008463	0.041831347784	0.055227088876	0.040826242607	0.041116812962	0.066967008463	0.050673923703	0.051144937321	0.065735418798	0.066967008463	0.054203818637	0.041381884922	0.066967008463	0.058601925176	0.043939128745	0.055121712306	0.039039825913	0.051212940549	0.044488972070	0.045621985747	0.036603324448
Lycalopex gymnocercus	0.041190102874	0.059970448888	0.041396711374	0.049951033558	0.042697004291	0.036854352868	0.065960527707	0.041448687714	0.060314751312	0.066967008463	0.047138879769	0.043476199569	0.057451114410	0.055989716632	0.048616482768	0.066967008463	0.049533482555	0.033847452926	0.066967008463	0.066967008463	0.065698049884	0.053205516363	0.066967008463	0.049237980782	0.058498096882	0.054472109698	0.050585188490	0.043872393448	0.048392512323	0.052780227055	0.038525635532	0.037001888610	0.064094837395	0.052266943604	0.040732689351	0.052196115081	0.050375682423	0.066967008463	0.049133296887	0.033138742742	0.042641852644	0.057955343550	0.055465665206	0.042958937964	0.066967008463	0.066967008463	0.043897395419	0.032413567343	0.036661397538	0.040013270778	0.055692887183	0.057011780373	0.043435340434	0.064112616238	0.052432959882	0.040362724310	0.050596263397	0.045000109771	0.052612008497	0.066967008463	0.056941548358	0.066967008463	0.039507042370	0.055800460416	0.055639255910	0.051833203807	0.051224292001	0.031688997380	0.048321681037	0.046804723960	0.044947593917	0.066967008463	0.037732983446	0.041657904652	0.054626614381	0.036247337317	0.059051108853	0.053426915755	0.053266831968	0.065810284253	0.054459273739	0.066967008463	0.035070071259	0.038302133700	0.041892014810	0.066967008463	0.062331749172	0.037549040237	0.066967008463	0.030178370425	0.036737168578	0.050189694866	0.066967008463	0.062788943686	0.058780776370	0.065904106122	0.066967008463	0.043772669669	0.066967008463	0.066967008463
Lycalopex sechurae	0.051360902889	0.066967008463	0.043022921662	0.062771891030	0.066967008463	0.053988558114	0.053812564001	0.033267560363	0.063183727080	0.054600802779	0.047703251973	0.066967008463	0.041087569962	0.053775000116	0.037726822979	0.063114713009	0.063374296065	0.044721434246	0.041627887320	0.056221260297	0.063952960703	0.057294448991	0.054977474226	0.053034581042	0.066967008463	0.054356803377	0.044566190524	0.064166011973	0.035561209300	0.063706181466	0.062567979026	0.055293154017	0.054938267448	0.053193270173	0.054191108760	0.066967008463	0.066967008463	0.029590934457	0.058631658112	0.066967008463	0.049175116995	0.050640611548	0.065234496567	0.066967008463	0.049480454580	0.066967008463	0.049438113860	0.066967008463	0.056787645187	0.055385911127	0.066967008463	0.061209255244	0.060472562311	0.051178916351	0.040117469918	0.051031998954	0.058130265146	0.043930775734	0.027035765022	0.065660723415	0.066967008463	0.063011474022	0.055492300951	0.043947484932	0.066967008463	0.048801278866	0.045649021829	0.062551046121	0.050774123583	0.059172056142	0.059278292039	0.036032553526	0.066967008463	0.048170595598	0.047129266273	0.035842524533	0.060967065555	0.055881413373	0.050998214619	0.053775000116	0.065032598234	0.045326688418	0.057955343550	0.044309831926	0.066358198999	0.047468088030	0.046842673272	0.048708705580	0.044799462328	0.066967008463	0.040862339141	0.058028099492	0.066967008463	0.061732410323	0.061209255244	0.034489050943	0.050618427761	0.061160663546	0.032183325260	0.033912029638
Lycalopex vetulus	0.039033231429	0.055585727800	0.062771891030	0.066967008463	0.035278888106	0.046540790416	0.066967008463	0.059323938536	0.066967008463	0.066967008463	0.031129736835	0.039676626810	0.066967008463	0.047042920899	0.066967008463	0.049501652142	0.066967008463	0.036702158451	0.047742672640	0.050563053213	0.057868276810	0.043964206844	0.041778408071	0.066967008463	0.042689116752	0.042485058583	0.052840566037	0.047861326444	0.066967008463	0.045308914401	0.037634656742	0.066967008463	0.031859397038	0.043127302596	0.066967008463	0.042174903855	0.037415284153	0.059005880951	0.032725730184	0.049778882100	0.066967008463	0.062959981032	0.050529886586	0.066967008463	0.066967008463	0.066722149590	0.042013878218	0.038410366969	0.042744390786	0.049279979322	0.045640006243	0.048852860644	0.052432959882	0.050157015969	0.043329465168	0.038156667515	0.050255180547	0.049544101789	0.066967008463	0.036848475904	0.060918857345	0.051973085470	0.048301481587	0.066967008463	0.053488742880	0.049983444572	0.055121712306	0.065014305769	0.027073778477	0.066967008463	0.031741233601	0.035864776800	0.066967008463	0.041567982224	0.045415768051	0.066967008463	0.066967008463	0.047654067572	0.049746735690	0.066967008463	0.066967008463	0.028193647470	0.066967008463	0.047585379521	0.056454726441	0.043905735742	0.061031461940	0.054977474226	0.044591989599	0.045994272876	0.035278888106	0.033797945626	0.064977751681	0.045966826491	0.055399187547	0.058115648039	0.066967008463	0.027941359248	0.044326830724	0.041930021127
